gene_id,Mean_High,Mean_Low,log2FC,P_value,FDR,Regulation,gene_name,gene_type
ENSG00000130363,1540.031067961165,1501.1533980582524,0.0368638009843054,0.4793799661735769,0.624690697368393,Not Significant,RSPH3,protein_coding
ENSG00000130368,2.436893203883495,1.1650485436893203,0.6667056501626927,5.523872818148234e-06,4.318088532903566e-05,Not Significant,MAS1,protein_coding
ENSG00000130377,16.10485436893204,14.467961165048544,0.1451227736177839,0.0559850640017171,0.1355263435487996,Not Significant,ACSBG2,protein_coding
ENSG00000130382,5243.994174757281,5350.264077669903,-0.0289385552473955,0.3872554537972411,0.5415266599547753,Not Significant,MLLT1,protein_coding
ENSG00000130383,0.7922330097087379,0.7165048543689321,0.0622842782543424,0.6923601355203292,0.7944895475220968,Not Significant,FUT5,protein_coding
ENSG00000130385,0.2757281553398058,0.3106796116504854,-0.0389941316158634,0.692843489120905,0.7948718681958825,Not Significant,BMP15,protein_coding
ENSG00000130396,9063.198058252428,8465.629126213593,0.0983916909019135,0.1859659629063594,0.3364903616701676,Not Significant,AFDN,protein_coding
ENSG00000130402,34006.17087378641,28060.05436893204,0.2772697723343109,1.466891291248351e-07,1.5414472282710594e-06,Not Significant,ACTN4,protein_coding
ENSG00000130413,35.10291262135922,45.15339805825243,-0.3543216386668241,0.0663873570831308,0.1548475855554227,Not Significant,STK33,protein_coding
ENSG00000130414,6299.421359223301,6093.003883495146,0.0480578969126931,0.1521711732009534,0.2907590976834219,Not Significant,NDUFA10,protein_coding
ENSG00000130427,53.33592233009709,81.25436893203883,-0.5981860077162697,0.2981001321727019,0.4626534218115199,Not Significant,EPO,protein_coding
ENSG00000130429,56.47961165048544,47.49514563106796,0.2452099739381117,4.927193930694125e-05,0.0003143680170943,Not Significant,ARPC1B,protein_coding
ENSG00000130433,76.26796116504855,160.8757281553398,-1.0669444465747762,0.0398556385392365,0.1029296617316279,Not Significant,CACNG6,protein_coding
ENSG00000130449,1275.8679611650489,1359.8815533980585,-0.0919321589197562,0.2126383459624009,0.369817275672772,Not Significant,ZSWIM6,protein_coding
ENSG00000130475,395.0155339805825,363.92038834951455,0.1179752645917369,0.2647829254393414,0.429498993501626,Not Significant,FCHO1,protein_coding
ENSG00000130477,155.91844660194175,394.75922330097086,-1.3346080144575272,0.0029681666998501,0.011657429443635,Down,UNC13A,protein_coding
ENSG00000130479,1882.6990291262136,1930.256310679612,-0.0359711726825648,0.3571826372382947,0.513653218122384,Not Significant,MAP1S,protein_coding
ENSG00000130487,1674.5126213592232,1663.873786407767,0.0091897430111134,0.9799582194590992,0.988382406673508,Not Significant,KLHDC7B,protein_coding
ENSG00000130508,15175.829126213592,10096.570873786408,0.5878621297686127,1.1102722726263423e-16,4.097445653919862e-15,Not Significant,PXDN,protein_coding
ENSG00000130511,1692.26213592233,1835.526213592233,-0.1171741526171227,0.0208465778375933,0.0605414765537264,Not Significant,SSBP4,protein_coding
ENSG00000130513,1165.9941747572816,1589.1766990291262,-0.4463897258002921,0.0160640170034824,0.0487405584899965,Not Significant,GDF15,protein_coding
ENSG00000130517,2195.5825242718447,2254.240776699029,-0.0380207668022223,0.4618825231424596,0.6093217667727884,Not Significant,PGPEP1,protein_coding
ENSG00000130518,473.41553398058255,359.1592233009709,0.3975163987337387,9.04132526830398e-05,0.0005372107572567,Not Significant,IQCN,protein_coding
ENSG00000130520,5335.730097087378,6668.229126213592,-0.3215639653066107,6.930267434394334e-11,1.2166979449390316e-09,Not Significant,LSM4,protein_coding
ENSG00000130522,9973.514563106795,9344.033009708735,0.0940468703140304,0.1397469703429155,0.2733081655323268,Not Significant,JUND,protein_coding
ENSG00000130528,135.35533980582525,82.526213592233,0.7070702542501431,0.245342001142324,0.4077753260365523,Not Significant,HRC,protein_coding
ENSG00000130529,3821.7281553398057,4066.966990291262,-0.0897053625985062,0.1340529243439572,0.2649301074278299,Not Significant,TRPM4,protein_coding
ENSG00000130540,88.19611650485437,103.8757281553398,-0.2336280240131231,0.0946657311989622,0.2043176697884155,Not Significant,SULT4A1,protein_coding
ENSG00000130544,736.5009708737864,720.3126213592233,0.0320202806073981,0.6078565277903079,0.7311199732754515,Not Significant,ZNF557,protein_coding
ENSG00000130545,818.1300970873787,1017.5067961165048,-0.3142910978880355,1.0649975226324529e-11,2.10694659141689e-10,Not Significant,CRB3,protein_coding
ENSG00000130558,1469.5436893203882,1667.0388349514562,-0.1818032309064059,0.109576837061891,0.2281320903542459,Not Significant,OLFM1,protein_coding
ENSG00000130559,3022.3980582524277,2739.5669902912623,0.1416965352974598,0.0021030483909484,0.0086310538504583,Not Significant,CAMSAP1,protein_coding
ENSG00000130560,2338.7533980582525,2318.5825242718447,0.0124913085740629,0.7662108781756606,0.8476977274996215,Not Significant,UBAC1,protein_coding
ENSG00000130561,13.188349514563107,16.770873786407765,-0.324807844773294,0.1667684218798008,0.3109778381602806,Not Significant,SAG,protein_coding
ENSG00000130584,600.3320388349515,530.9805825242719,0.1767882392288496,0.0021329241391819,0.0087378841065836,Not Significant,ZBTB46,protein_coding
ENSG00000130589,4127.172815533981,4346.452427184466,-0.074666873845153,0.3911118235897494,0.5451197264918167,Not Significant,HELZ2,protein_coding
ENSG00000130590,676.7689320388349,808.4058252427185,-0.2560697247754632,2.7119936758209043e-05,0.0001839268252171,Not Significant,SAMD10,protein_coding
ENSG00000130592,3537.157281553398,2106.7436893203885,0.7472987417825545,2.534516446238832e-28,2.893350616785277e-26,Not Significant,LSP1,protein_coding
ENSG00000130595,755.3126213592233,198.24271844660197,1.924455694604275,0.3620837688564581,0.5183018363203038,Not Significant,TNNT3,protein_coding
ENSG00000130598,569.6873786407767,83.30485436893204,2.759013045944631,0.2572692795832269,0.4212605683601819,Not Significant,TNNI2,protein_coding
ENSG00000130635,37152.330097087375,21304.49902912621,0.802265683519433,4.717567508255287e-24,3.5903171668090243e-22,Not Significant,COL5A1,protein_coding
ENSG00000130638,7451.351456310679,7336.747572815534,0.0223584390169153,0.5844616582973456,0.7131000104994307,Not Significant,ATXN10,protein_coding
ENSG00000130640,4552.332038834951,4509.673786407767,0.0135797140481465,0.6801477593296428,0.7856734163172528,Not Significant,TUBGCP2,protein_coding
ENSG00000130643,14.351456310679612,17.732038834951457,-0.2871324112624166,0.3078160901932898,0.4717592171574941,Not Significant,CALY,protein_coding
ENSG00000130649,105.29126213592232,85.55533980582524,0.2963282716510657,0.3914337433144081,0.5453557770358227,Not Significant,CYP2E1,protein_coding
ENSG00000130653,946.1029126213592,891.968932038835,0.0849112157731026,0.2928945076330425,0.4577401455558463,Not Significant,PNPLA7,protein_coding
ENSG00000130656,0.8757281553398059,1.0,-0.0925492432348074,0.2145458271539092,0.3719147665975312,Not Significant,HBZ,protein_coding
ENSG00000130669,5863.603883495146,6355.970873786408,-0.1163058116251005,0.0351692277672647,0.0929444622617601,Not Significant,PAK4,protein_coding
ENSG00000130675,98.86796116504854,117.22718446601942,-0.2434679749502589,0.1023072081692787,0.2166842147990076,Not Significant,MNX1,protein_coding
ENSG00000130684,157.52038834951458,166.95533980582525,-0.083409257125445,0.1309560524198421,0.2602866090207442,Not Significant,ZNF337,protein_coding
ENSG00000130695,1428.8038834951456,1642.2038834951456,-0.2006942205156174,0.0014826843804147,0.0064016226261879,Not Significant,CEP85,protein_coding
ENSG00000130699,1776.1223300970871,1834.6718446601944,-0.0467651830474871,0.4005561502728691,0.5532849262294867,Not Significant,TAF4,protein_coding
ENSG00000130700,68.53203883495145,83.41359223300971,-0.2797974264504236,0.3566684634131702,0.5133160133052738,Not Significant,GATA5,protein_coding
ENSG00000130701,475.41747572815535,587.1941747572815,-0.3040661619611045,1.012659764995957e-06,9.158851149749256e-06,Not Significant,RBBP8NL,protein_coding
ENSG00000130702,8750.8213592233,9037.464077669903,-0.0464943433547296,0.5117590803469324,0.6528047421940473,Not Significant,LAMA5,protein_coding
ENSG00000130703,4244.689320388349,4042.9689320388343,0.0702268917375139,0.1638043339355799,0.3071403672732918,Not Significant,OSBPL2,protein_coding
ENSG00000130706,2431.9533980582523,2673.617475728155,-0.1366238852866089,0.014300263673711,0.0442328373619072,Not Significant,ADRM1,protein_coding
ENSG00000130707,7663.780582524272,5894.489320388349,0.3786329322736741,0.0002468185347364,0.0013116924869755,Not Significant,ASS1,protein_coding
ENSG00000130711,7.333980582524272,9.881553398058252,-0.3848068796742962,1.418983459165694e-05,0.0001025303644828,Not Significant,PRDM12,protein_coding
ENSG00000130713,1491.3864077669905,1535.3184466019418,-0.0418561618196389,0.3143781603379892,0.4772186338576288,Not Significant,EXOSC2,protein_coding
ENSG00000130714,1917.947572815534,1929.5281553398056,-0.0086802985963519,0.7988600054266932,0.8708962952400208,Not Significant,POMT1,protein_coding
ENSG00000130717,2029.8233009708736,2029.893203883495,-4.965811142741484e-05,0.9988085374849937,1.0,Not Significant,UCK1,protein_coding
ENSG00000130720,211.35922330097088,193.9533980582524,0.123377468678484,0.604008197448451,0.7281086171925854,Not Significant,FIBCD1,protein_coding
ENSG00000130723,12142.512621359225,10798.687378640776,0.1691962436849555,0.0010985554841507,0.0049272366380961,Not Significant,PRRC2B,protein_coding
ENSG00000130724,6659.528155339805,7957.578640776699,-0.2568742139875029,3.2326627728915145e-06,2.642730892527622e-05,Not Significant,CHMP2A,protein_coding
ENSG00000130725,3457.157281553398,4058.114563106796,-0.2311615726125498,2.347592822303245e-07,2.376377477612776e-06,Not Significant,UBE2M,protein_coding
ENSG00000130726,18550.155339805824,21531.687378640778,-0.2150193470755721,5.318460539890153e-06,4.177552264073717e-05,Not Significant,TRIM28,protein_coding
ENSG00000130731,2400.749514563107,3123.666019417476,-0.3796162992227519,1.9799398297575893e-11,3.7791507518549055e-10,Not Significant,METTL26,protein_coding
ENSG00000130733,2500.339805825243,2656.6194174757284,-0.0874334590053702,0.0322866927287031,0.0867193742895563,Not Significant,YIPF2,protein_coding
ENSG00000130734,791.5223300970874,908.4796116504856,-0.1985897113017199,1.073473754204811e-05,7.95280555863145e-05,Not Significant,ATG4D,protein_coding
ENSG00000130741,20251.03300970874,18697.28932038835,0.1151604548215939,0.0121424145200531,0.0386110110045188,Not Significant,EIF2S3,protein_coding
ENSG00000130748,236.526213592233,290.15728155339804,-0.2937119603237323,0.0002490161083553,0.0013218990609078,Not Significant,TMEM160,protein_coding
ENSG00000130749,3351.2873786407768,3382.873786407767,-0.0135299280166862,0.6548046580738661,0.7665704466017922,Not Significant,ZC3H4,protein_coding
ENSG00000130751,80.71456310679612,120.45825242718446,-0.5717953941777171,8.769031566161733e-09,1.1309206710110963e-07,Not Significant,NPAS1,protein_coding
ENSG00000130755,1078.1300970873783,714.3203883495146,0.5932073353333469,1.0879558237056017e-13,2.7747234631525333e-12,Not Significant,GMFG,protein_coding
ENSG00000130758,732.1553398058253,801.9786407766991,-0.1312427058664225,0.0219419672396556,0.0631211132495874,Not Significant,MAP3K10,protein_coding
ENSG00000130762,1384.7631067961163,1712.5728155339805,-0.3063268452181964,1.4137650648639784e-05,0.0001021997293821,Not Significant,ARHGEF16,protein_coding
ENSG00000130764,3338.664077669903,3293.706796116505,0.0195529135142645,0.5424814441204953,0.6788024006959956,Not Significant,LRRC47,protein_coding
ENSG00000130766,1290.5126213592232,1201.6776699029126,0.1028117052449587,0.0559124132799331,0.135419172515067,Not Significant,SESN2,protein_coding
ENSG00000130768,633.5456310679612,727.4699029126214,-0.1991454538512672,0.0044389017499752,0.0164063984077423,Not Significant,SMPDL3B,protein_coding
ENSG00000130770,4094.51067961165,4921.526213592233,-0.265355532446741,6.70926653916182e-09,8.82206615364353e-08,Not Significant,ATP5IF1,protein_coding
ENSG00000130772,920.3553398058252,966.9456310679612,-0.071168345532122,0.0612178921400129,0.1453692648488248,Not Significant,MED18,protein_coding
ENSG00000130775,1533.873786407767,1008.8368932038836,0.6039977361621722,6.8641452238263866e-15,2.040768110844533e-13,Not Significant,THEMIS2,protein_coding
ENSG00000130779,6913.139805825243,6139.058252427184,0.1712974326828638,0.0004836637013552,0.0023852278318799,Not Significant,CLIP1,protein_coding
ENSG00000130783,20.60582524271845,19.40388349514563,0.0825765680905339,0.2030928596596599,0.3578988506255874,Not Significant,CCDC62,protein_coding
ENSG00000130787,3221.4796116504854,3048.034951456311,0.079818542579039,0.1153609334565045,0.2369895394643312,Not Significant,HIP1R,protein_coding
ENSG00000130803,2421.889320388349,2244.6485436893204,0.1095963470570634,0.0065481640248759,0.0229029752209214,Not Significant,ZNF317,protein_coding
ENSG00000130810,204.0466019417476,225.76893203883492,-0.1452711653311285,0.005242621540151,0.0189033863271065,Not Significant,PPAN,protein_coding
ENSG00000130811,6154.401941747573,5932.88932038835,0.0528750486166591,0.1836817855053841,0.3334959283942915,Not Significant,EIF3G,protein_coding
ENSG00000130812,20.38640776699029,16.10873786407767,0.3219608421048708,5.796962383056904e-05,0.0003631129574622,Not Significant,ANGPTL6,protein_coding
ENSG00000130813,963.9514563106796,832.778640776699,0.2107919521773102,0.0002906615888898,0.0015161554108709,Not Significant,SHFL,protein_coding
ENSG00000130816,6661.695145631068,7125.829126213593,-0.0971544505281891,0.0953522405804516,0.2054462552949832,Not Significant,DNMT1,protein_coding
ENSG00000130818,1570.112621359223,1317.7864077669904,0.2525756775133156,1.126563237423706e-06,1.008391381792992e-05,Not Significant,ZNF426,protein_coding
ENSG00000130821,3156.990291262136,3369.885436893204,-0.0941208607694787,0.1889372644622926,0.3403566909136501,Not Significant,SLC6A8,protein_coding
ENSG00000130822,126.74563106796116,168.29514563106795,-0.4062666545087038,0.0215960516230488,0.0622934408117417,Not Significant,PNCK,protein_coding
ENSG00000130826,5417.510679611651,5513.149514563107,-0.0252420161793774,0.6974258788521983,0.7981142521720274,Not Significant,DKC1,protein_coding
ENSG00000130827,4281.219417475728,4620.683495145631,-0.1100597435460464,0.0421195480541632,0.1078135711859543,Not Significant,PLXNA3,protein_coding
ENSG00000130829,124.7495145631068,99.54174757281554,0.3227581600765931,0.3124440176634688,0.4758003393925452,Not Significant,DUSP9,protein_coding
ENSG00000130830,1452.2485436893205,1067.8699029126217,0.4431951961613387,1.2191042220857496e-09,1.8015861031120413e-08,Not Significant,MPP1,protein_coding
ENSG00000130844,1538.4388349514563,1379.5728155339805,0.1571375653229811,0.0068293794656077,0.0237352024282499,Not Significant,ZNF331,protein_coding
ENSG00000130856,1197.93786407767,1240.6485436893204,-0.0504999757206846,0.3049062677805415,0.4691425300987288,Not Significant,ZNF236,protein_coding
ENSG00000130876,176.96699029126214,27.961165048543688,2.6194181263794127,4.5036360178172034e-11,8.140322102204594e-10,Up,SLC7A10,protein_coding
ENSG00000130881,2189.6815533980584,1861.056310679612,0.234483081125588,0.000444217515565,0.0022140350331868,Not Significant,LRP3,protein_coding
ENSG00000130921,1040.244660194175,1084.0970873786407,-0.0595150342961389,0.1743267697023205,0.3210793884767381,Not Significant,C12orf65,protein_coding
ENSG00000130935,4306.963106796116,4354.607766990292,-0.0158681469687944,0.8128188756438561,0.8802617018740304,Not Significant,NOL11,protein_coding
ENSG00000130939,4254.281553398058,3825.972815533981,0.1530509388774171,0.0003450444334592,0.0017690802918028,Not Significant,UBE4B,protein_coding
ENSG00000130940,2143.885436893204,2334.3533980582524,-0.1227402904894117,0.0229467485506415,0.0654809799868146,Not Significant,CASZ1,protein_coding
ENSG00000130943,33.47184466019417,21.59611650485437,0.6093436580922419,1.5762322010006987e-10,2.6437486174815934e-09,Not Significant,PKDREJ,protein_coding
ENSG00000130948,0.2407766990291262,0.1650485436893204,0.0908534304511137,0.0330299559178179,0.0883279217936805,Not Significant,HSD17B3,protein_coding
ENSG00000130950,1.4349514563106796,1.916504854368932,-0.2603474647122326,0.0075842031571467,0.0259338246116453,Not Significant,NUTM2F,protein_coding
ENSG00000130956,637.1553398058253,429.1456310679612,0.5690824630601024,1.957801077108806e-26,1.875950839306787e-24,Not Significant,HABP4,protein_coding
ENSG00000130957,32.02718446601942,7.14757281553398,2.0192117409570303,0.3364999516421501,0.4955131829180719,Not Significant,FBP2,protein_coding
ENSG00000130958,212.43106796116504,202.7126213592233,0.0672348287794511,0.0733544427367105,0.1674671479280686,Not Significant,SLC35D2,protein_coding
ENSG00000130962,752.3281553398058,459.0699029126214,0.7114253699221917,1.5830953955539113e-18,7.053421669938519e-17,Not Significant,PRRG1,protein_coding
ENSG00000130985,27485.071844660197,26549.858252427184,0.0499422430136666,0.1798342075087912,0.3286354440067594,Not Significant,UBA1,protein_coding
ENSG00000130988,174.01553398058252,102.69514563106796,0.7551346204463664,1.259112087585108e-06,1.1163565699625825e-05,Not Significant,RGN,protein_coding
ENSG00000130997,68.20194174757282,75.20970873786408,-0.13916228237506,0.1131261485163275,0.2336863010780137,Not Significant,POLN,protein_coding
ENSG00000131013,2070.3184466019416,1777.0543689320389,0.2202499327763432,1.6529538178239446e-07,1.7187982191964042e-06,Not Significant,PPIL4,protein_coding
ENSG00000131015,99.93009708737864,66.77281553398058,0.5745778337273201,0.0006200478536676,0.0029706268555535,Not Significant,ULBP2,protein_coding
ENSG00000131016,3937.1631067961166,1389.5941747572815,1.5018214133784047,6.268148238699355e-24,4.680805910082249e-22,Up,AKAP12,protein_coding
ENSG00000131018,4327.108737864078,2407.555339805825,0.8455686732078567,8.210946813246832e-24,6.0840055905980175e-22,Not Significant,SYNE1,protein_coding
ENSG00000131019,195.0640776699029,117.91067961165048,0.7214469407592459,1.1883206043194164e-05,8.723735784140602e-05,Not Significant,ULBP3,protein_coding
ENSG00000131023,3307.487378640777,2730.664077669903,0.2763916946532372,4.741715367576341e-07,4.552619193360318e-06,Not Significant,LATS1,protein_coding
ENSG00000131037,2239.471844660194,2506.106796116505,-0.1622208557855292,0.0244271585392468,0.0689345999867396,Not Significant,EPS8L1,protein_coding
ENSG00000131042,513.4252427184466,378.621359223301,0.4384002698652066,2.2854858960335315e-06,1.927174694944832e-05,Not Significant,LILRB2,protein_coding
ENSG00000131043,3835.9844660194176,4116.279611650485,-0.1017185037056732,0.0285886934883142,0.0784200549479983,Not Significant,AAR2,protein_coding
ENSG00000131044,81.97669902912621,110.48932038834953,-0.4261273500519947,0.0003023237843212,0.0015702934951825,Not Significant,TTLL9,protein_coding
ENSG00000131050,23.106796116504853,7.170873786407767,1.5608776517719003,0.324408017467754,0.4845708939312053,Not Significant,BPIFA2,protein_coding
ENSG00000131051,14755.601941747573,15178.099029126211,-0.0407256158347481,0.314992984479976,0.4775933535092239,Not Significant,RBM39,protein_coding
ENSG00000131055,130.79611650485438,102.0873786407767,0.3544401514553552,6.52277187796379e-06,5.038096932222016e-05,Not Significant,COX4I2,protein_coding
ENSG00000131059,0.6699029126213593,0.1106796116504854,0.5883215128110711,0.2582418721940778,0.422316928522465,Not Significant,BPIFA3,protein_coding
ENSG00000131061,551.9417475728155,584.5611650485437,-0.082692375435325,0.0221004736502692,0.0634927117757851,Not Significant,ZNF341,protein_coding
ENSG00000131067,1207.8349514563106,1301.0077669902912,-0.1071207754235521,0.1481630851516155,0.285321192570896,Not Significant,GGT7,protein_coding
ENSG00000131068,0.2446601941747573,0.1495145631067961,0.1147271809897911,0.0808478584893867,0.1807824794468863,Not Significant,DEFB118,protein_coding
ENSG00000131069,3399.269902912621,2563.7631067961165,0.4068236894803269,3.0873151804384137e-08,3.671996654540384e-07,Not Significant,ACSS2,protein_coding
ENSG00000131080,355.7708737864078,210.64466019417475,0.7533537508648736,1.781938718014097e-15,5.695281429751954e-14,Not Significant,EDA2R,protein_coding
ENSG00000131089,2116.161165048544,1615.704854368932,0.3890747716159884,3.219192884676793e-08,3.817431562400776e-07,Not Significant,ARHGEF9,protein_coding
ENSG00000131094,88.51456310679612,99.3883495145631,-0.1653975298855966,0.6089615366856148,0.7319871683098436,Not Significant,C1QL1,protein_coding
ENSG00000131095,123.04466019417475,51.345631067961165,1.2447185968307035,4.5873321741997146e-08,5.302769299623593e-07,Up,GFAP,protein_coding
ENSG00000131096,52.58834951456311,87.9126213592233,-0.7304688449148978,0.002798520303995,0.0110747878475732,Not Significant,PYY,protein_coding
ENSG00000131097,65.63300970873786,55.15339805825243,0.2468637310569074,0.0002377836567836,0.0012686226000003,Not Significant,HIGD1B,protein_coding
ENSG00000131100,6994.757281553398,6820.184466019417,0.0364579576018023,0.3312624481054483,0.490613307124523,Not Significant,ATP6V1E1,protein_coding
ENSG00000131115,662.1514563106796,589.9126213592233,0.1663935893377464,0.0002262660689086,0.0012145217508568,Not Significant,ZNF227,protein_coding
ENSG00000131116,557.2233009708738,666.9067961165049,-0.258804448434181,0.0001302347770575,0.0007430145709654,Not Significant,ZNF428,protein_coding
ENSG00000131126,4.619417475728155,18.04854368932039,-1.7611882145748767,0.1884699477202392,0.3397970667364784,Not Significant,TEX101,protein_coding
ENSG00000131127,1082.4796116504854,1044.26213592233,0.0518072120497283,0.3238113357552371,0.4840860888061838,Not Significant,ZNF141,protein_coding
ENSG00000131142,13.784466019417476,6.900970873786408,0.9039802894885516,0.3111138434132823,0.4745774048972254,Not Significant,CCL25,protein_coding
ENSG00000131143,12621.780582524272,12311.90291262136,0.0358588119962843,0.4855227041166592,0.6299465004904765,Not Significant,COX4I1,protein_coding
ENSG00000131148,1327.6660194174758,1296.1514563106796,0.03463156715256,0.4345153262232668,0.5851003848159225,Not Significant,EMC8,protein_coding
ENSG00000131149,8772.867961165048,9388.759223300973,-0.0978751688212739,0.1097951735774544,0.2285168618994623,Not Significant,GSE1,protein_coding
ENSG00000131153,1060.1747572815534,1535.4796116504854,-0.5339663602381459,1.0474738117428616e-10,1.7934465500088223e-09,Not Significant,GINS2,protein_coding
ENSG00000131165,6037.757281553398,6255.883495145631,-0.05119255365264,0.2515236746651723,0.4145839968108011,Not Significant,CHMP1A,protein_coding
ENSG00000131171,20469.506796116504,21337.09708737864,-0.0598847034784715,0.5430197625047382,0.6791732288530378,Not Significant,SH3BGRL,protein_coding
ENSG00000131174,4994.143689320388,5034.592233009709,-0.0116352838205776,0.7910061470068559,0.8653144706094997,Not Significant,COX7B,protein_coding
ENSG00000131183,4.0135922330097085,3.3398058252427183,0.2082141692365105,0.172917305014206,0.3193833156829063,Not Significant,SLC34A1,protein_coding
ENSG00000131187,315.83300970873785,409.2834951456311,-0.3728984662344239,0.0008640025322314,0.0039841972200442,Not Significant,F12,protein_coding
ENSG00000131188,198.44271844660196,240.5359223300971,-0.2762633169252496,0.0037541611897453,0.0142288374624517,Not Significant,PRR7,protein_coding
ENSG00000131196,1522.629126213592,1155.464077669903,0.3977913189538465,9.10236201255204e-10,1.3697461700250968e-08,Not Significant,NFATC1,protein_coding
ENSG00000131203,977.6135922330096,1203.1320388349511,-0.2991823731700558,0.4537722566329153,0.6024122118297757,Not Significant,IDO1,protein_coding
ENSG00000131233,1.0446601941747573,0.9378640776699028,0.0773937156884566,0.2157825450839104,0.3732337349038068,Not Significant,GJA9,protein_coding
ENSG00000131236,25648.55339805825,21180.14757281553,0.2761529511166103,7.323987613849588e-12,1.4820943812321579e-10,Not Significant,CAP1,protein_coding
ENSG00000131238,19307.739805825244,18354.914563106795,0.0730090122662236,0.2509169531491727,0.4138698641677228,Not Significant,PPT1,protein_coding
ENSG00000131242,2963.5223300970874,3625.0932038834953,-0.2906163443205081,6.793572226749548e-05,0.0004168925919702,Not Significant,RAB11FIP4,protein_coding
ENSG00000131263,5327.384466019417,4788.368932038835,0.1538626101141471,0.0005916252981815,0.0028499067210405,Not Significant,RLIM,protein_coding
ENSG00000131264,0.1378640776699029,0.0601941747572815,0.1019997135023953,0.1034379250988077,0.218668387805132,Not Significant,CDX4,protein_coding
ENSG00000131269,1740.607766990291,1571.504854368932,0.1473552758385999,7.784203765061175e-05,0.0004703642335838,Not Significant,ABCB7,protein_coding
ENSG00000131323,2043.2893203883496,1943.8893203883492,0.0719113330246923,0.1491337494586215,0.286603473889106,Not Significant,TRAF3,protein_coding
ENSG00000131351,538.1087378640776,611.6466019417476,-0.1844788190801103,0.0012710089759355,0.0056058791305749,Not Significant,HAUS8,protein_coding
ENSG00000131355,13.671844660194177,6.266019417475728,1.013813143147586,0.0184303611386929,0.0545943244655875,Not Significant,ADGRE3,protein_coding
ENSG00000131368,1534.714563106796,1438.7728155339803,0.0930689091785855,0.0853595144779039,0.1884978174662714,Not Significant,MRPS25,protein_coding
ENSG00000131370,626.4873786407767,461.00776699029126,0.441669335261157,1.2321259404468282e-11,2.4145620380386753e-10,Not Significant,SH3BP5,protein_coding
ENSG00000131373,1079.514563106796,1006.095145631068,0.1015185280288608,0.0170336202688444,0.0511265751659779,Not Significant,HACL1,protein_coding
ENSG00000131374,4792.568932038835,4068.244660194175,0.2363391546348844,3.6547287889615515e-07,3.586926128170861e-06,Not Significant,TBC1D5,protein_coding
ENSG00000131375,2961.646601941748,2649.634951456311,0.1605485510504985,0.0046194604774474,0.0169823894501416,Not Significant,CAPN7,protein_coding
ENSG00000131378,2486.190291262136,1716.2815533980583,0.5343902973897056,4.1373939059299396e-14,1.1198421009822168e-12,Not Significant,RFTN1,protein_coding
ENSG00000131379,10.240776699029126,8.421359223300971,0.2547346061083685,0.0080520173563289,0.0272984841356521,Not Significant,C3orf20,protein_coding
ENSG00000131381,2809.0893203883497,2390.240776699029,0.2328565841740841,3.554808006772834e-06,2.882682267495517e-05,Not Significant,RBSN,protein_coding
ENSG00000131386,1537.12427184466,370.3145631067961,2.0504582652091066,5.031765082079438e-24,3.8051626970945576e-22,Up,GALNT15,protein_coding
ENSG00000131389,4253.021359223301,3043.5029126213594,0.4826205838710244,1.0815923641974977e-14,3.13747261001679e-13,Not Significant,SLC6A6,protein_coding
ENSG00000131398,904.0776699029126,817.2990291262136,0.145413463202087,0.2578852076031577,0.4220159839392469,Not Significant,KCNC3,protein_coding
ENSG00000131400,32.58640776699029,31.149514563106795,0.0630805464735366,0.41192120530968,0.5642364461989042,Not Significant,NAPSA,protein_coding
ENSG00000131408,3982.5766990291263,3964.2,0.0066707169657113,0.8455018587280017,0.9028904038219264,Not Significant,NR1H2,protein_coding
ENSG00000131409,52.887378640776696,39.38058252427184,0.4162856854050563,0.0753598166729488,0.1709622388513727,Not Significant,LRRC4B,protein_coding
ENSG00000131435,1560.852427184466,881.3184466019418,0.8238867930296416,4.820087527046681e-21,2.7778373987392943e-19,Not Significant,PDLIM4,protein_coding
ENSG00000131437,1543.765048543689,1594.2466019417477,-0.0463920331932094,0.4224158271610589,0.5742080208410592,Not Significant,KIF3A,protein_coding
ENSG00000131446,9861.079611650486,7698.877669902912,0.357056373551203,5.055562026864947e-25,4.217505398565411e-23,Not Significant,MGAT1,protein_coding
ENSG00000131459,1671.759223300971,897.1320388349515,0.8972303356156185,5.973929226937971e-31,9.136665219584167e-29,Not Significant,GFPT2,protein_coding
ENSG00000131462,2272.947572815534,2859.549514563106,-0.3310933244179483,7.148567491536307e-10,1.0943706883578109e-08,Not Significant,TUBG1,protein_coding
ENSG00000131467,7454.706796116505,7692.685436893204,-0.0453297194467587,0.3106186411778914,0.4741835749377674,Not Significant,PSME3,protein_coding
ENSG00000131469,29431.895145631068,28237.46019417476,0.0597680364171444,0.2098453339646428,0.3665495148299592,Not Significant,RPL27,protein_coding
ENSG00000131470,185.87184466019417,238.1126213592233,-0.355641063964044,8.191628284132963e-08,9.025354847893252e-07,Not Significant,PSMC3IP,protein_coding
ENSG00000131471,5582.708737864078,1307.2485436893205,2.09358703545156,2.1708083455526102e-14,6.104103278319356e-13,Up,AOC3,protein_coding
ENSG00000131473,12858.811650485435,13483.695145631067,-0.0684533937275524,0.219045599507979,0.3772210443293421,Not Significant,ACLY,protein_coding
ENSG00000131475,3299.304854368932,3734.6,-0.17874068799629,0.0002025507242987,0.0011008331961373,Not Significant,VPS25,protein_coding
