gene_id,Mean_High,Mean_Low,log2FC,P_value,FDR,Regulation
ENSG00000246731,28.70873786407767,18.914563106796116,0.5770634858486354,4.038205798649281e-08,4.7125239496196234e-07,Not Significant
ENSG00000246740,4.951456310679611,4.324271844660194,0.16065850279891805,0.1654005483602014,0.309282627322861,Not Significant
ENSG00000246763,41.213592233009706,47.99611650485437,-0.21495980094008443,0.0036133908620544115,0.013775168583167885,Not Significant
ENSG00000246774,1.3864077669902912,0.7611650485436893,0.4383104598441391,1.1181401120116506e-09,1.6647553780022448e-08,Not Significant
ENSG00000246777,11.444660194174757,10.025242718446602,0.174716420794612,0.030877387121694112,0.08353661813808683,Not Significant
ENSG00000246790,6.409708737864078,4.683495145631068,0.38263842559676103,0.0007008041633947957,0.0033100042629786064,Not Significant
ENSG00000246792,12.366990291262136,9.603883495145631,0.33408194056593976,0.2573544533971547,0.42132774581279125,Not Significant
ENSG00000246820,4.077669902912621,1.5281553398058252,1.0060814979686683,0.05151316986105285,0.12685031682473527,Not Significant
ENSG00000246851,5.376699029126214,4.046601941747573,0.33749749330560413,0.004672856944895127,0.01714058835472151,Not Significant
ENSG00000246859,239.12233009708737,174.83495145631068,0.4495477031816805,1.0275817718560132e-06,9.279740156969196e-06,Not Significant
ENSG00000246863,2.957281553398058,2.7766990291262137,0.06738389629225937,0.40519668434132766,0.5578688185867877,Not Significant
ENSG00000246876,2.0116504854368933,2.4815533980582525,-0.209176801832284,0.456604252110733,0.6050104601732695,Not Significant
ENSG00000246877,28.16504854368932,23.25242718446602,0.2661113359063145,0.027840089391459013,0.07675487552470771,Not Significant
ENSG00000246889,49.988349514563104,58.48543689320388,-0.22236887501250868,0.020246289163735793,0.05907499243702731,Not Significant
ENSG00000246898,99.41553398058252,54.366990291262134,0.8588844618550129,5.675049813780167e-13,1.3281119520056989e-11,Not Significant
ENSG00000246922,245.2252427184466,213.6776699029126,0.1978065383875979,0.008277292805565691,0.0279352721530749,Not Significant
ENSG00000246982,41.067961165048544,49.557281553398056,-0.2651969932126808,0.005527500315704368,0.019792980644212897,Not Significant
ENSG00000246985,236.4271844660194,189.21747572815534,0.31983533118355645,0.037653771674937914,0.09832344734511805,Not Significant
ENSG00000247011,18.93592233009709,24.29126213592233,-0.34326868231706736,0.1350452650381221,0.2664168164829299,Not Significant
ENSG00000247077,3018.8271844660194,3408.5203883495146,-0.1751028211135355,0.00013333602944701022,0.0007579853053553055,Not Significant
ENSG00000247081,364.0893203883495,377.87961165048546,-0.053490039725585935,0.5989231957632637,0.7241528671624035,Not Significant
ENSG00000247092,201.50485436893203,211.91844660194175,-0.07234445373797321,0.18149845837125994,0.33070781463917137,Not Significant
ENSG00000247095,207.0873786407767,204.1864077669903,0.02025429714036528,0.8398672494084855,0.8988446275208941,Not Significant
ENSG00000247121,78.02718446601942,84.13009708737864,-0.10732026617335579,0.17753780792465831,0.3255120209846774,Not Significant
ENSG00000247130,0.12815533980582525,0.1533980582524272,-0.031924767396237036,0.4683033409455313,0.6149188676376689,Not Significant
ENSG00000247131,3.042718446601942,5.792233009708738,-0.7485602206222357,0.23937041619584598,0.4009786393327733,Not Significant
ENSG00000247134,42.16699029126214,27.99611650485437,0.5740688172795796,8.947558734632474e-05,0.0005323685881536065,Not Significant
ENSG00000247137,94.0135922330097,103.13009708737864,-0.1321812970966902,0.1578477364048403,0.2989315508102619,Not Significant
ENSG00000247151,4.172815533980582,4.376699029126214,-0.0557709712956683,0.5185456305005324,0.6585569530307509,Not Significant
ENSG00000247157,57.2252427184466,40.60388349514563,0.48492654613528496,0.004068229537234578,0.015231681212848928,Not Significant
ENSG00000247193,1.3572815533980582,0.9611650485436893,0.2654131286165252,0.0019248464506429375,0.008009161857681704,Not Significant
ENSG00000247199,38.289320388349516,32.12815533980582,0.24607934010946342,9.782119906737914e-05,0.0005761332975928409,Not Significant
ENSG00000247213,0.858252427184466,0.8194174757281554,0.030469876826838847,0.7747634378195942,0.8538143585652517,Not Significant
ENSG00000247228,0.8349514563106796,0.6466019417475728,0.15625006454523602,0.12227358759439791,0.24747215730709926,Not Significant
ENSG00000247240,132.72621359223302,126.07961165048543,0.07354971013024397,0.061278946723513875,0.14547081139011167,Not Significant
ENSG00000247271,588.7825242718446,652.6757281553398,-0.14839205416938972,0.009686389642759722,0.03189450324131993,Not Significant
ENSG00000247287,109.22912621359224,77.0873786407767,0.49734419470998414,4.550308413842657e-15,1.381244382263002e-13,Not Significant
ENSG00000247311,2.3281553398058255,2.0990291262135923,0.10290645789015423,0.34734758459781084,0.505142388206703,Not Significant
ENSG00000247315,1578.3398058252428,1637.4310679611651,-0.05299336676096103,0.1558564721329647,0.29599455294280064,Not Significant
ENSG00000247317,145.25631067961166,115.02330097087379,0.33408430452946647,0.007189677198471609,0.02478880177432574,Not Significant
ENSG00000247324,3.9825242718446603,4.034951456310679,-0.015101035763612061,0.8501446088788468,0.9058818374900811,Not Significant
ENSG00000247345,1.840776699029126,1.774757281553398,0.03392385304267019,0.9206184634429703,0.9516707142083503,Not Significant
ENSG00000247363,12.054368932038836,17.516504854368932,-0.5042790862306121,0.0016791190758113827,0.0071380137246830795,Not Significant
ENSG00000247372,0.8951456310679612,0.6912621359223301,0.16420842896402166,0.08951657219966241,0.19553910699123328,Not Significant
ENSG00000247373,135.20776699029128,153.4388349514563,-0.18122660344565564,0.0004963521926917948,0.0024409908204541964,Not Significant
ENSG00000247381,0.5825242718446602,1.866019417475728,-0.8568207569419564,0.3013350198352615,0.46596146681267975,Not Significant
ENSG00000247400,255.62718446601943,273.3495145631068,-0.09634102017246775,0.2125804010403475,0.3697594877894058,Not Significant
ENSG00000247402,0.4679611650485437,0.42135922330097086,0.04654258593702994,0.7116066862063021,0.8087949659963872,Not Significant
ENSG00000247416,1.3864077669902912,1.2737864077669903,0.06974383987144657,0.6999303658223223,0.7999060496314023,Not Significant
ENSG00000247473,1.8990291262135923,1.5514563106796118,0.1842488898122115,0.14576006588962287,0.281719746612703,Not Significant
ENSG00000247498,179.5359223300971,194.89514563106795,-0.11779571994386562,0.14463973126824345,0.2800571617079051,Not Significant
ENSG00000247516,280.97281553398057,297.43689320388347,-0.08186981285537445,0.2629024066019083,0.4272259493595183,Not Significant
ENSG00000247556,7599.9184466019415,6443.858252427184,0.23802512673035614,8.100518112491284e-07,7.457853044411713e-06,Not Significant
ENSG00000247570,0.8446601941747572,0.7029126213592233,0.11535067077357719,0.04965817441892308,0.12305716487963085,Not Significant
ENSG00000247572,393.9864077669903,333.5165048543689,0.2397256138887546,9.257352110525645e-08,1.0094660146482237e-06,Not Significant
ENSG00000247595,86.16310679611651,92.1747572815534,-0.09622153572971348,0.047106323043282515,0.11805774805563839,Not Significant
ENSG00000247596,1599.5009708737864,1461.590291262136,0.12999786153358514,0.004990669283773272,0.018130548677814464,Not Significant
ENSG00000247624,7.910679611650486,10.333980582524271,-0.3470472614699664,0.00030320563029505196,0.0015741884742051233,Not Significant
ENSG00000247626,684.4,693.2291262135923,-0.0184657024976344,0.732762329293441,0.8237945582848397,Not Significant
ENSG00000247627,1910.6543689320388,2064.2970873786408,-0.11152761969119895,0.32650929573336857,0.48640018025115145,Not Significant
ENSG00000247675,6.12621359223301,6.56504854368932,-0.08621361435176689,0.49738243864902704,0.6403025658255126,Not Significant
ENSG00000247679,224.7592233009709,211.22135922330096,0.08921506463409765,0.10985318239640397,0.22860768240696053,Not Significant
ENSG00000247699,1.104854368932039,0.6485436893203883,0.3525282978008333,0.08265828977327863,0.18392577623694614,Not Significant
ENSG00000247708,260.24271844660194,258.7106796116505,0.00848548530346498,0.8551918491305157,0.9088853795587863,Not Significant
ENSG00000247728,3.1766990291262136,2.574757281553398,0.22451789807315456,0.00034717950911750947,0.0017783173140283476,Not Significant
ENSG00000247735,57.716504854368935,71.5747572815534,-0.3057017487297667,0.0006195474548050239,0.002968527507619854,Not Significant
ENSG00000247746,347.15728155339804,314.61747572815534,0.14156210750388792,0.019591400850440588,0.05749108085488739,Not Significant
ENSG00000247763,2.67378640776699,3.4019417475728155,-0.2608723024013906,0.012784544940130272,0.04028446031349013,Not Significant
ENSG00000247765,0.8271844660194175,0.7533980582524272,0.05946873524767881,0.6704334952890874,0.7783311565628949,Not Significant
ENSG00000247774,343.13398058252426,267.6038834951456,0.3574901906329657,0.003999036227681305,0.015011486053531824,Not Significant
ENSG00000247775,0.37087378640776697,0.15728155339805824,0.2443558528090186,5.915785317582151e-06,4.601294927210841e-05,Not Significant
ENSG00000247796,157.68155339805824,162.2601941747573,-0.041038652511150624,0.45782733294202227,0.6059852909559065,Not Significant
ENSG00000247809,69.82718446601942,50.5378640776699,0.4586704454305524,4.236741183577424e-08,4.92134410413699e-07,Not Significant
ENSG00000247810,0.10485436893203884,0.09902912621359224,0.007626599474699653,0.8649302773951133,0.9157475699298872,Not Significant
ENSG00000247828,711.6582524271845,636.5961165048544,0.16056757152840942,0.009583917681637466,0.03161818196435126,Not Significant
ENSG00000247853,9.953398058252427,9.904854368932039,0.006408001300302451,0.9372071038451719,0.9626253515279158,Not Significant
ENSG00000247872,0.8,1.036893203883495,-0.17837343395173672,0.011216228590060946,0.0361071305309673,Not Significant
ENSG00000247877,7.625242718446602,6.930097087378641,0.12122652666917913,0.3582427007655228,0.5148053121462752,Not Significant
ENSG00000247903,43.80970873786408,36.12621359223301,0.2713731631242196,0.0003199498073474713,0.0016519546534307116,Not Significant
ENSG00000247911,0.6271844660194175,0.6097087378640776,0.015578142203600976,0.914422011445176,0.9475437468434508,Not Significant
ENSG00000247925,3.9067961165048546,2.8446601941747574,0.35192523397780306,0.21296896619529934,0.37021687172704165,Not Significant
ENSG00000247934,149.5009708737864,140.23106796116505,0.09171530669039851,0.2471980487234805,0.40994635744029484,Not Significant
ENSG00000247950,90.96699029126214,88.63495145631067,0.03705473392512923,0.4894536934495688,0.6332732665607365,Not Significant
ENSG00000247970,6.149514563106796,4.522330097087378,0.37256816173049107,1.7521632620101623e-06,1.5100185395810174e-05,Not Significant
ENSG00000247982,181.40388349514564,123.63689320388349,0.5494052685062284,0.01423775600416357,0.04407377495988824,Not Significant
ENSG00000248008,1383.052427184466,1634.726213592233,-0.24103269892000986,1.2641268322129373e-06,1.1203864074951141e-05,Not Significant
ENSG00000248015,4.2563106796116505,5.345631067961165,-0.2717130959307195,0.04137748945031391,0.10621609777772226,Not Significant
ENSG00000248019,141.40970873786407,91.92038834951457,0.6159804161042698,6.004348751502114e-15,1.8042538647618255e-13,Not Significant
ENSG00000248027,9.557281553398058,9.23106796116505,0.045281648424623885,0.7428381315833877,0.8311663179800711,Not Significant
ENSG00000248049,608.2912621359224,629.2854368932038,-0.04887327804903506,0.24509564846987364,0.40752200960609886,Not Significant
ENSG00000248050,6.027184466019418,7.283495145631068,-0.23729285796803276,0.03160721620965059,0.08519647195910901,Not Significant
ENSG00000248079,12.978640776699029,8.895145631067962,0.4984312407333306,2.9230082464532883e-05,0.00019650620950163148,Not Significant
ENSG00000248092,814.1825242718446,833.9359223300971,-0.03454235770567234,0.5872090222467462,0.7150077859493796,Not Significant
ENSG00000248098,11.26990291262136,10.932038834951456,0.040283255211055906,0.46393433185652255,0.6108556178783573,Not Significant
ENSG00000248099,14.594174757281554,8.928155339805825,0.6514096136749907,3.810985624197798e-05,0.0002494206720826643,Not Significant
ENSG00000248100,2.0912621359223302,1.4660194174757282,0.32601183888412094,0.37810944767581645,0.533190301846822,Not Significant
ENSG00000248103,2.8058252427184467,2.1067961165048543,0.29278174922784594,0.18180787577094057,0.331202115600433,Not Significant
ENSG00000248104,0.22135922330097088,0.2737864077669903,-0.060635797738794475,0.6172662033962633,0.7382687593970195,Not Significant
ENSG00000248105,0.27766990291262134,0.11067961165048544,0.20207243695685215,0.08503586774490245,0.18794541625990066,Not Significant
ENSG00000248107,0.11650485436893204,0.007766990291262136,0.1478274174738569,0.22631256315909823,0.38565755620405145,Not Significant
ENSG00000248109,0.5553398058252427,1.1475728155339806,-0.4654772378259971,0.40507015382524425,0.5577589842802771,Not Significant
ENSG00000248112,0.7766990291262136,0.6174757281553398,0.13545524780585722,0.14491765955275585,0.28047381544442346,Not Significant
ENSG00000248113,1.8,1.4776699029126215,0.1764428354759529,0.019549620025892764,0.05738965047035072,Not Significant
ENSG00000248114,0.941747572815534,0.02912621359223301,0.9159357352115255,0.2885551640719422,0.4535185046337386,Not Significant
ENSG00000248115,4.2407766990291265,3.848543689320388,0.11222915553863946,0.6359447080839458,0.7527643775576598,Not Significant
ENSG00000248118,4.545631067961165,5.7805825242718445,-0.2900575796003404,0.5705887836780557,0.7019633870476177,Not Significant
ENSG00000248121,2.7689320388349516,3.283495145631068,-0.18463267287771898,0.03134149976241208,0.0846140699101997,Not Significant
ENSG00000248122,0.13592233009708737,0.15728155339805824,-0.026875705991394785,0.6633056280304541,0.7728964884974772,Not Significant
ENSG00000248124,164.95728155339805,90.0368932038835,0.8662887015348364,2.203676012114557e-23,1.5624816039536764e-21,Not Significant
ENSG00000248125,1.5165048543689321,1.4388349514563106,0.04522925399299802,0.7397695439510074,0.8288017256351936,Not Significant
ENSG00000248126,12.949514563106796,13.310679611650485,-0.03687726924128512,0.5854121975222774,0.7137670041487092,Not Significant
ENSG00000248127,0.42330097087378643,0.229126213592233,0.21160769870547083,0.056539928812708445,0.1365370608848594,Not Significant
ENSG00000248131,6.2990291262135925,6.392233009708738,-0.01830565451924541,0.9621054491177619,0.9775935399046327,Not Significant
ENSG00000248132,3.458252427184466,2.8854368932038836,0.1984014747699463,0.18535204079336814,0.3356595325456524,Not Significant
ENSG00000248138,3.236893203883495,2.7203883495145633,0.18755354058742696,0.3420370041466604,0.5006693997935624,Not Significant
ENSG00000248143,0.036893203883495145,0.0854368932038835,-0.06600854115563644,0.48311062689280493,0.627763077494099,Not Significant
ENSG00000248144,202.06796116504853,61.13592233009709,1.7084631650721165,1.6715159656156818e-12,3.6739474365384205e-11,Up
ENSG00000248148,0.26601941747572816,0.26990291262135924,-0.004418671267005014,0.9358541094648473,0.9616289410935546,Not Significant
ENSG00000248150,1.258252427184466,1.4097087378640776,-0.09365201865713814,0.39594756733903763,0.5492832291676506,Not Significant
ENSG00000248152,0.6077669902912621,0.5009708737864078,0.09916235357447792,0.7203304354191044,0.8151957243526342,Not Significant
ENSG00000248155,0.4,0.3378640776699029,0.06549527653653116,0.7928579791009828,0.8664111378721403,Not Significant
ENSG00000248159,5.549514563106796,4.318446601941748,0.30038305231274826,0.0003930766941642587,0.001988427190939266,Not Significant
ENSG00000248161,34.067961165048544,32.73009708737864,0.05611708445186305,0.5803283407094231,0.7099448228983297,Not Significant
ENSG00000248165,1.0233009708737864,0.9145631067961165,0.07969572590059662,0.5586373269738439,0.6917442383365654,Not Significant
ENSG00000248172,0.1553398058252427,0.2,-0.054717169709068786,0.3953629444508617,0.5487312464240778,Not Significant
ENSG00000248174,3.877669902912621,3.0970873786407767,0.2515934652970794,0.11093191903474886,0.2303402511857685,Not Significant
ENSG00000248180,7.500970873786407,7.530097087378641,-0.004934544911815539,0.948091997994803,0.9696727957886662,Not Significant
ENSG00000248185,0.34368932038834954,0.2563106796116505,0.09700632564421706,0.05604325622355431,0.13563968860192557,Not Significant
ENSG00000248187,24.728155339805824,5.860194174757281,1.9070267053346337,0.06993935133428333,0.16125656972213628,Not Significant
ENSG00000248191,0.34951456310679613,0.34757281553398056,0.0020773150326090675,0.9919147197522156,0.9958171845140271,Not Significant
ENSG00000248192,0.312621359223301,0.2796116504854369,0.03674478127413254,0.8746024242997154,0.9220803447279957,Not Significant
ENSG00000248196,1.8563106796116504,1.3747572815533982,0.2663728427274433,0.004922118042010306,0.017918342136759826,Not Significant
ENSG00000248199,0.11262135922330097,0.06601941747572816,0.061728989751705994,0.20619752700161625,0.3618067142292011,Not Significant
ENSG00000248200,0.36893203883495146,0.22330097087378642,0.16227142889887738,0.057089913411573816,0.13751723817130132,Not Significant
ENSG00000248202,9.009708737864077,5.706796116504854,0.5777043447265463,0.005203205539073328,0.01878113176350235,Not Significant
ENSG00000248205,0.017475728155339806,0.21941747572815534,-0.26119774735417683,0.3500095084898666,0.5075309177386294,Not Significant
ENSG00000248206,7.766990291262136,6.205825242718447,0.2829179866706945,0.01112642358634093,0.0358761187034946,Not Significant
ENSG00000248208,3.320388349514563,2.733980582524272,0.21044657340122505,0.0019467779938804098,0.008085677805900025,Not Significant
ENSG00000248210,0.5398058252427185,0.26796116504854367,0.28023787415754786,0.00031500505456169683,0.001628891546767994,Not Significant
ENSG00000248211,0.8174757281553398,1.054368932038835,-0.1767591925306212,0.3570741342486359,0.5135900511838801,Not Significant
ENSG00000248213,14.67378640776699,12.52621359223301,0.21259570151963447,0.008806131409621427,0.0294327224630045,Not Significant
ENSG00000248215,0.6601941747572816,0.3553398058252427,0.2926973835636081,0.33788074386315003,0.4969177505905749,Not Significant
ENSG00000248216,0.4116504854368932,0.5572815533980583,-0.14164687253532596,0.628324469534027,0.7467221318296647,Not Significant
ENSG00000248221,0.883495145631068,0.6640776699029126,0.17868954296199027,0.5179453122368185,0.6580572556929684,Not Significant
ENSG00000248222,2.4485436893203882,2.6407766990291264,-0.07825901392049972,0.8868573559024325,0.930223152970143,Not Significant
ENSG00000248227,0.44660194174757284,0.29902912621359223,0.15523421470806295,0.012905095457551159,0.0406070125317129,Not Significant
ENSG00000248228,0.6038834951456311,0.5572815533980583,0.04253954496452526,0.8788686288307515,0.9250656938468247,Not Significant
ENSG00000248229,0.47184466019417476,0.33980582524271846,0.13560148650556023,0.024680948508993033,0.06952745149962392,Not Significant
ENSG00000248231,0.2970873786407767,0.287378640776699,0.010839232361464755,0.9062843340353984,0.9426690963289759,Not Significant
ENSG00000248234,0.41359223300970877,0.2815533980582524,0.14147242595288076,0.005935362106853341,0.021021569733157257,Not Significant
ENSG00000248238,3.5650485436893202,4.236893203883495,-0.19808098258258217,0.3802985212923348,0.5350912555000187,Not Significant
ENSG00000248240,13.96504854368932,9.664077669902913,0.48883776547487234,0.211383067056006,0.36838600466668475,Not Significant
ENSG00000248242,1.5262135922330098,1.1844660194174756,0.2096959606133959,0.04521945701887273,0.11417465371309567,Not Significant
ENSG00000248243,13.780582524271844,14.390291262135923,-0.058317405693962016,0.6914285686194545,0.7940121877453644,Not Significant
ENSG00000248245,3.5805825242718448,3.337864077669903,0.07854623275614789,0.47562344003810286,0.6213260871588423,Not Significant
ENSG00000248254,3.225242718446602,2.151456310679612,0.42301555670236773,4.875174128730975e-09,6.552367237881005e-08,Not Significant
ENSG00000248256,10.054368932038836,11.01747572815534,-0.12051722221649445,0.07670113442383712,0.17333900899567534,Not Significant
ENSG00000248257,0.4368932038834951,0.36310679611650487,0.07605424021175157,0.5119448865481092,0.6529370314936301,Not Significant
ENSG00000248262,0.02330097087378641,0.040776699029126215,-0.02443003882055793,0.6438716997381805,0.7585115728066582,Not Significant
ENSG00000248265,71.31067961165049,85.49902912621359,-0.2584752043980555,0.06923031945132428,0.16000805702086565,Not Significant
ENSG00000248266,0.038834951456310676,0.16116504854368932,-0.1606065929095958,0.35366913739934375,0.5108328207289368,Not Significant
ENSG00000248268,2.7650485436893204,2.803883495145631,-0.014804594160794481,0.958722491214907,0.9757115124513914,Not Significant
ENSG00000248271,0.287378640776699,0.21165048543689322,0.0874628412503394,0.10041798412423432,0.21345028136844463,Not Significant
ENSG00000248275,401.4757281553398,333.4097087378641,0.26728504915062956,2.60405193900249e-07,2.6181537865481405e-06,Not Significant
ENSG00000248278,25.271844660194176,28.440776699029126,-0.16429823080203168,0.06262891684955407,0.14799082174046851,Not Significant
ENSG00000248279,0.7262135922330097,0.26601941747572816,0.4473114545986924,0.1127824573385363,0.23313781403917325,Not Significant
ENSG00000248282,0.06990291262135923,0.021359223300970873,0.06698951927885528,0.1376355074052164,0.2702308864881195,Not Significant
ENSG00000248283,0.8058252427184466,0.6135922330097088,0.16238223922504913,0.30877648652653567,0.4726437538998277,Not Significant
ENSG00000248288,0.7708737864077669,0.6038834951456311,0.14289204274529627,0.04912016793580025,0.1220217696684115,Not Significant
ENSG00000248290,59.724271844660194,66.04271844660194,-0.1428073632316675,0.2813309803003674,0.44666616928873504,Not Significant
ENSG00000248295,0.34563106796116505,0.06796116504854369,0.333423733725192,0.14648899768406368,0.28286508544383904,Not Significant
ENSG00000248300,0.26407766990291265,0.17475728155339806,0.10572240100367883,0.19116064105574956,0.3431700639516293,Not Significant
ENSG00000248305,0.5203883495145631,0.3864077669902913,0.1330882332619411,0.5568650614552251,0.690319980321628,Not Significant
ENSG00000248307,0.37281553398058254,0.26407766990291265,0.11905267164376325,0.17300868639824876,0.3194531787157696,Not Significant
ENSG00000248309,31.980582524271846,15.21359223300971,1.0244131155177862,1.175898255589604e-20,6.524594530258688e-19,Up
ENSG00000248313,0.21553398058252426,0.17281553398058253,0.05161410760753922,0.3081751607066752,0.47207947898682046,Not Significant
ENSG00000248317,0.1650485436893204,0.06796116504854369,0.12553088208385882,0.011165532665780237,0.03597547319362084,Not Significant
ENSG00000248318,2.687378640776699,2.4601941747572815,0.09174256862757564,0.8590779537384502,0.911353554367868,Not Significant
ENSG00000248319,4.264077669902913,1.6757281553398058,0.9762492251334206,0.00010905580468520437,0.0006340836953781627,Not Significant
ENSG00000248323,67.06601941747573,44.353398058252424,0.5857240943657468,0.027385052015647362,0.075723543139056,Not Significant
ENSG00000248327,0.40388349514563104,0.30097087378640774,0.1098345516059833,0.06126830739338211,0.1454600274738747,Not Significant
ENSG00000248329,72.13592233009709,49.539805825242716,0.5331600704865885,0.0017667006383758333,0.007446640849926509,Not Significant
ENSG00000248330,5.064077669902913,5.3145631067961165,-0.05839468805445441,0.9585669642720788,0.9756393234463463,Not Significant
ENSG00000248332,0.13398058252427184,0.07766990291262135,0.0734805976425491,0.18669605466552447,0.3374493006653883,Not Significant
ENSG00000248333,1691.2330097087379,1716.8388349514564,-0.021666459297336908,0.5305531249678929,0.6688577320868118,Not Significant
ENSG00000248334,117.02330097087379,67.57281553398059,0.7833630502670221,7.557824318371039e-28,8.135766192065327e-26,Not Significant
ENSG00000248335,0.9553398058252427,1.2368932038834952,-0.19407703343552773,0.5758042756233704,0.7063455264918376,Not Significant
ENSG00000248336,0.2407766990291262,0.258252427184466,-0.02017788193763023,0.6786837412783964,0.784816707400578,Not Significant
ENSG00000248339,0.8097087378640777,0.4077669902912621,0.3623489597519834,0.004531240351059054,0.016699237493963234,Not Significant
ENSG00000248340,0.31650485436893205,0.21941747572815534,0.110520714244717,0.48748595794256827,0.6316864885567813,Not Significant
ENSG00000248346,0.7145631067961165,0.27766990291262134,0.42432585391322464,4.962767156608118e-05,0.0003163838653026402,Not Significant
ENSG00000248347,3.854368932038835,4.493203883495146,-0.17836408184680344,0.6010518380135372,0.7256601458943925,Not Significant
ENSG00000248349,0.1533980582524272,0.1825242718446602,-0.03597929710556656,0.459276695945549,0.6072194773669983,Not Significant
ENSG00000248350,0.26796116504854367,0.22330097087378642,0.051731163159152084,0.751177715921583,0.8373559989802158,Not Significant
ENSG00000248356,3.3009708737864076,2.574757281553398,0.2668170720924745,0.00013741016117606325,0.0007784563778937891,Not Significant
ENSG00000248358,1.104854368932039,0.7165048543689321,0.2942464819624401,0.0019312372630484115,0.008030917622496218,Not Significant
ENSG00000248359,11.040776699029125,9.300970873786408,0.2251481383444764,0.7049450675600676,0.8037121597417524,Not Significant
ENSG00000248360,795.8,929.3689320388349,-0.22358527405919765,0.027148485402141913,0.07520442507949657,Not Significant
ENSG00000248362,22.050485436893204,11.335922330097087,0.9019315468930689,1.8385260222949385e-07,1.8960619133751864e-06,Not Significant
ENSG00000248363,0.4524271844660194,0.2854368932038835,0.17620705308041887,0.2744696785432581,0.4392480799126646,Not Significant
ENSG00000248367,37.09320388349514,45.98640776699029,-0.3027098412312106,0.00027301690721028026,0.0014339923806560432,Not Significant
ENSG00000248369,0.003883495145631068,0.05242718446601942,-0.06812857103893682,0.218843867279163,0.37700432977178633,Not Significant
ENSG00000248370,1.8757281553398057,3.3689320388349513,-0.6033533608155518,0.2342504549229853,0.39516122685583915,Not Significant
ENSG00000248371,0.945631067961165,0.8970873786407767,0.03645204122682311,0.6911616007344537,0.7938966676418809,Not Significant
ENSG00000248373,1.687378640776699,1.7553398058252427,-0.036030646423826716,0.8464450290972578,0.9033320681981722,Not Significant
ENSG00000248374,0.2737864077669903,0.16310679611650486,0.13113981182929782,0.2084218392345872,0.36467707995732,Not Significant
ENSG00000248377,0.3941747572815534,0.35145631067961164,0.04489653797432326,0.4280219007421215,0.5792169774718551,Not Significant
ENSG00000248378,0.02330097087378641,0.04854368932038835,-0.035156445413616365,0.4837613616735795,0.6283442217110158,Not Significant
ENSG00000248383,43.32233009708738,45.06601941747573,-0.05566921128338161,0.7918356712243183,0.8657472097789468,Not Significant
ENSG00000248385,0.2543689320388349,0.2504854368932039,0.0044734765793078505,0.9300856044260155,0.9580741056903681,Not Significant
ENSG00000248388,1.8893203883495147,1.1359223300970873,0.43587100269600976,6.633193616466409e-06,5.111984275593113e-05,Not Significant
ENSG00000248391,0.15145631067961166,0.1087378640776699,0.054541359183160845,0.26113097055328655,0.42535066232673585,Not Significant
ENSG00000248393,0.2174757281553398,0.06990291262135923,0.18641312423088138,0.310955855814443,0.4744577453396941,Not Significant
ENSG00000248394,1.766990291262136,2.3009708737864076,-0.2545728270855977,0.005437036088096857,0.019512972928084075,Not Significant
ENSG00000248396,0.12815533980582525,0.06796116504854369,0.07910654499250695,0.2919364458927901,0.4568765643997297,Not Significant
ENSG00000248397,1.7611650485436894,1.6524271844660194,0.057963981329324676,0.719330800591934,0.8145549482229272,Not Significant
ENSG00000248399,6.976699029126213,12.13009708737864,-0.7190138345751821,4.472483746320266e-09,6.042411647987272e-08,Not Significant
ENSG00000248400,0.5728155339805825,0.5398058252427185,0.03060104206800855,0.6896646274328383,0.7929215663993875,Not Significant
ENSG00000248401,0.9592233009708738,0.7087378640776699,0.19735074558169752,0.015557719108273521,0.04743662878010198,Not Significant
ENSG00000248405,27.233009708737864,29.700970873786407,-0.12090134761124842,0.18197400248396378,0.3313276652369423,Not Significant
ENSG00000248408,0.6990291262135923,0.3339805825242718,0.3489729179015911,7.551689115334215e-08,8.364705227611839e-07,Not Significant
ENSG00000248409,11.347572815533981,11.794174757281553,-0.05125961793238399,0.6863850753925024,0.7902813883063504,Not Significant
ENSG00000248415,5.031067961165048,4.695145631067962,0.08268075863034541,0.7201531060425183,0.815056954692627,Not Significant
ENSG00000248416,0.9087378640776699,0.8776699029126214,0.023675526863739454,0.8657306060147665,0.9162493192674747,Not Significant
ENSG00000248419,0.12233009708737864,0.1203883495145631,0.0024981738551963137,0.9544559944559663,0.9733652015013529,Not Significant
ENSG00000248423,0.6135922330097088,0.4621359223300971,0.14219861209841622,0.7148405070076905,0.8113109911852577,Not Significant
ENSG00000248424,0.1669902912621359,0.09514563106796116,0.09166982831239182,0.040351906115465686,0.10403464512515967,Not Significant
ENSG00000248428,0.9242718446601942,0.37475728155339805,0.48513569710349064,1.1863789778351726e-06,1.0573707893974369e-05,Not Significant
ENSG00000248429,507.2135922330097,561.6291262135923,-0.14674927913921512,0.10436176547501373,0.22012707089849734,Not Significant
ENSG00000248431,49.19029126213592,373.3203883495146,-2.8987934071572816,0.01579633141855968,0.048062828708208306,Down
ENSG00000248432,0.5300970873786408,0.4155339805825243,0.11227681512943932,0.5409591624830082,0.6775727567883085,Not Significant
ENSG00000248439,0.12815533980582525,0.08737864077669903,0.05311133645956253,0.19407568552576143,0.3467363449294611,Not Significant
ENSG00000248441,79.89320388349515,36.64271844660194,1.1036476829414892,4.1356859181710505e-25,3.492861250323649e-23,Up
