Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Positive Regulation Of Interleukin-5 Production (GO:0032754),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,TSLP
GO_Biological_Process_2023,Positive Regulation Of Lamellipodium Morphogenesis (GO:2000394),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,ENPP2
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Tethering Or Rolling (GO:1903238),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,SELP
GO_Biological_Process_2023,Positive Regulation Of Lipoprotein Lipase Activity (GO:0051006),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,GPIHBP1
GO_Biological_Process_2023,Positive Regulation Of Membrane Depolarization (GO:1904181),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,DCN
GO_Biological_Process_2023,Positive Regulation Of Neurotransmitter Secretion (GO:0001956),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,GPER1
GO_Biological_Process_2023,Positive Regulation Of Steroid Metabolic Process (GO:0045940),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,CES1
GO_Biological_Process_2023,Positive Regulation Of Striated Muscle Contraction (GO:0045989),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,RGS2
GO_Biological_Process_2023,Positive Regulation Of Synaptic Plasticity (GO:0031915),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,CPLX2
GO_Biological_Process_2023,Protein Catabolic Process In The Vacuole (GO:0007039),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,CPA2
GO_Biological_Process_2023,Protein Localization To Basolateral Plasma Membrane (GO:1903361),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,CAV1
GO_Biological_Process_2023,Regulation Of I-kappaB Phosphorylation (GO:1903719),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,CX3CL1
GO_Biological_Process_2023,Regulation Of NAD(P)H Oxidase Activity (GO:0033860),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,AGTR1
GO_Biological_Process_2023,Regulation Of SA Node Cell Action Potential (GO:0098907),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,TBX18
GO_Biological_Process_2023,Regulation Of T Cell Tolerance Induction (GO:0002664),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,TGFBR2
GO_Biological_Process_2023,Regulation Of Aldosterone Biosynthetic Process (GO:0032347),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,BMP6
GO_Biological_Process_2023,Regulation Of Bile Acid Metabolic Process (GO:1904251),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,CES1
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Cell Membrane Potential (GO:0086036),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,PLN
GO_Biological_Process_2023,Regulation Of Cell Adhesion Molecule Production (GO:0060353),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,CAV1
GO_Biological_Process_2023,Regulation Of Cellular Response To Insulin Stimulus (GO:1900076),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,PPARG
GO_Biological_Process_2023,Regulation Of Collagen Fibril Organization (GO:1904026),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,TNXB
GO_Biological_Process_2023,Regulation Of Digestive System Process (GO:0044058),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,FGF10
GO_Biological_Process_2023,Regulation Of Hemoglobin Biosynthetic Process (GO:0046984),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,KLF4
GO_Biological_Process_2023,Regulation Of Ketone Biosynthetic Process (GO:0010566),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,EGR1
GO_Biological_Process_2023,Regulation Of Male Gonad Development (GO:2000018),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,WT1
GO_Biological_Process_2023,Regulation Of Norepinephrine Secretion (GO:0014061),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,KCNB1
GO_Biological_Process_2023,Regulation Of Potassium Ion Export Across Plasma Membrane (GO:1903764),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,KCNIP2
GO_Biological_Process_2023,Regulation Of Prostaglandin Biosynthetic Process (GO:0031392),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,PTGS2
GO_Biological_Process_2023,Regulation Of Relaxation Of Muscle (GO:1901077),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,PLN
GO_Biological_Process_2023,Regulation Of Saliva Secretion (GO:0046877),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,FGF10
GO_Biological_Process_2023,Regulation Of Smooth Muscle Cell Differentiation (GO:0051150),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,MYOCD
GO_Biological_Process_2023,Regulation Of Striated Muscle Cell Differentiation (GO:0051153),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,NRG1
GO_Biological_Process_2023,Regulation Of Vascular Associated Smooth Muscle Cell Differentiation (GO:1905063),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,KIT
GO_Biological_Process_2023,Regulation Of Vitamin D Receptor Signaling Pathway (GO:0070562),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,SNAI2
GO_Biological_Process_2023,Release Of Sequestered Calcium Ion Into Cytosol By Sarcoplasmic Reticulum (GO:0014808),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,RYR3
GO_Biological_Process_2023,Response To Cocaine (GO:0042220),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,CRHBP
GO_Biological_Process_2023,Retinal Rod Cell Differentiation (GO:0060221),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,RORB
GO_Biological_Process_2023,Serine Transport (GO:0032329),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,SLC7A10
GO_Biological_Process_2023,Skeletal Muscle Thin Filament Assembly (GO:0030240),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,PROX1
GO_Biological_Process_2023,Smooth Muscle Cell Migration (GO:0014909),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,CCN3
GO_Biological_Process_2023,Spontaneous Synaptic Transmission (GO:0098814),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,NSG1
GO_Biological_Process_2023,"Substrate-Dependent Cell Migration, Cell Extension (GO:0006930)",1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,P2RY12
GO_Biological_Process_2023,Sulfur Amino Acid Catabolic Process (GO:0000098),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,FMO1
GO_Biological_Process_2023,Type B Pancreatic Cell Development (GO:0003323),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,BMP6
GO_Biological_Process_2023,Vascular Wound Healing (GO:0061042),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,CD34
GO_Biological_Process_2023,White Fat Cell Differentiation (GO:0050872),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,PPARG
GO_Biological_Process_2023,Xenobiotic Glucuronidation (GO:0052697),1/6,0.2445064906732126,0.4850845351595164,0,0,4.184649122807017,5.894134462943352,UGT2B4
GO_Biological_Process_2023,Focal Adhesion Assembly (GO:0048041),2/21,0.2485867720315944,0.4894052074372016,0,0,2.2032468657923623,3.066838802633252,SORBS1;FERMT2
GO_Biological_Process_2023,Macrophage Differentiation (GO:0030225),2/21,0.2485867720315944,0.4894052074372016,0,0,2.2032468657923623,3.066838802633252,IL33;IL1RL1
GO_Biological_Process_2023,Negative Regulation Of Interleukin-2 Production (GO:0032703),2/21,0.2485867720315944,0.4894052074372016,0,0,2.2032468657923623,3.066838802633252,ZFP36;CR1
GO_Biological_Process_2023,Negative Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000378),2/21,0.2485867720315944,0.4894052074372016,0,0,2.2032468657923623,3.066838802633252,ABCD2;MMP3
GO_Biological_Process_2023,Positive Regulation Of Dendritic Spine Development (GO:0060999),2/21,0.2485867720315944,0.4894052074372016,0,0,2.2032468657923623,3.066838802633252,RELN;NEURL1
GO_Biological_Process_2023,Positive Regulation Of Granulocyte Chemotaxis (GO:0071624),2/21,0.2485867720315944,0.4894052074372016,0,0,2.2032468657923623,3.066838802633252,CCL21;THBS4
GO_Biological_Process_2023,Regulation Of Cardiac Conduction (GO:1903779),2/21,0.2485867720315944,0.4894052074372016,0,0,2.2032468657923623,3.066838802633252,ANK2;SLC8A2
GO_Biological_Process_2023,Regulation Of Lipopolysaccharide-Mediated Signaling Pathway (GO:0031664),2/21,0.2485867720315944,0.4894052074372016,0,0,2.2032468657923623,3.066838802633252,CD36;CX3CL1
GO_Biological_Process_2023,Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051043),2/21,0.2485867720315944,0.4894052074372016,0,0,2.2032468657923623,3.066838802633252,TIMP2;TIMP4
GO_Biological_Process_2023,Response To Cadmium Ion (GO:0046686),2/21,0.2485867720315944,0.4894052074372016,0,0,2.2032468657923623,3.066838802633252,MT1X;FOS
GO_Biological_Process_2023,Skin Epidermis Development (GO:0098773),2/21,0.2485867720315944,0.4894052074372016,0,0,2.2032468657923623,3.066838802633252,KRT16;TP63
GO_Biological_Process_2023,Zinc Ion Transmembrane Transport (GO:0071577),2/21,0.2485867720315944,0.4894052074372016,0,0,2.2032468657923623,3.066838802633252,SLC39A12;SLC39A2
GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Proliferation (GO:0050671),5/74,0.2487635703550056,0.4894411355550685,0,0,1.5177488348336845,2.1115716335371184,IL6;ANXA1;CD209;LEP;FGF10
GO_Biological_Process_2023,Heart Looping (GO:0001947),3/38,0.2501618620333241,0.491252969527272,0,0,1.7945368916797488,2.486594880159472,SOX17;FOLR1;TGFBR2
GO_Biological_Process_2023,Positive Regulation Of Axonogenesis (GO:0050772),3/38,0.2501618620333241,0.491252969527272,0,0,1.7945368916797488,2.486594880159472,CHODL;SLIT2;PLXNA4
GO_Biological_Process_2023,Response To Peptide (GO:1901652),3/38,0.2501618620333241,0.491252969527272,0,0,1.7945368916797488,2.486594880159472,ANXA1;MMP2;MMP3
GO_Biological_Process_2023,Small GTPase Mediated Signal Transduction (GO:0007264),7/112,0.250930260985061,0.492326768881843,0,0,1.3967623252391463,1.9311359672990105,CNKSR2;DOK5;RASGRF2;IGF1;RGL1;FGF2;RUNDC3A
GO_Biological_Process_2023,Positive Regulation Of Cellular Component Biogenesis (GO:0044089),6/93,0.2510276430903858,0.492326768881843,0,0,1.4447021252328631,1.996856029161999,TAL1;MMP3;CLDN19;HAS3;NRG1;CX3CL1
GO_Biological_Process_2023,Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092),9/152,0.2591445953107295,0.5079234068090298,0,0,1.3188934958846463,1.7809930098599625,ALK;IL6;CAV1;S100A12;ROR1;CD36;RAB7B;TLR4;CX3CL1
GO_Biological_Process_2023,Positive Regulation Of Interleukin-1 Beta Production (GO:0032731),4/57,0.2622102719536444,0.5108473615708651,0,0,1.580339165992071,2.115455491675489,EGR1;IL6;CD36;TLR4
GO_Biological_Process_2023,Axonal Transport (GO:0098930),3/39,0.2626093710426798,0.5108473615708651,0,0,1.7445970695970696,2.3326791648162795,DST;NEFL;MGARP
GO_Biological_Process_2023,Carboxylic Acid Transmembrane Transport (GO:1905039),3/39,0.2626093710426798,0.5108473615708651,0,0,1.7445970695970696,2.3326791648162795,SLC16A7;SLC7A10;SLC38A4
GO_Biological_Process_2023,Regulation Of Protein Tyrosine Kinase Activity (GO:0061097),3/39,0.2626093710426798,0.5108473615708651,0,0,1.7445970695970696,2.3326791648162795,RELN;CAV1;IL34
GO_Biological_Process_2023,Retina Homeostasis (GO:0001895),3/39,0.2626093710426798,0.5108473615708651,0,0,1.7445970695970696,2.3326791648162795,PIP;RPE65;JCHAIN
GO_Biological_Process_2023,Acylglycerol Biosynthetic Process (GO:0046463),2/22,0.2657845049965303,0.5108473615708651,0,0,2.0929747530186606,2.773336863251314,DGAT2;GPAM
GO_Biological_Process_2023,Cellular Response To Cadmium Ion (GO:0071276),2/22,0.2657845049965303,0.5108473615708651,0,0,2.0929747530186606,2.773336863251314,MT1X;FOS
GO_Biological_Process_2023,Dendritic Cell Differentiation (GO:0097028),2/22,0.2657845049965303,0.5108473615708651,0,0,2.0929747530186606,2.773336863251314,PRTN3;TGFBR2
GO_Biological_Process_2023,Glucose Transmembrane Transport (GO:1904659),2/22,0.2657845049965303,0.5108473615708651,0,0,2.0929747530186606,2.773336863251314,SLC2A12;SLC2A4
GO_Biological_Process_2023,Hexose Transmembrane Transport (GO:0008645),2/22,0.2657845049965303,0.5108473615708651,0,0,2.0929747530186606,2.773336863251314,SLC2A12;SLC2A4
GO_Biological_Process_2023,Negative Regulation Of Cell Development (GO:0010721),2/22,0.2657845049965303,0.5108473615708651,0,0,2.0929747530186606,2.773336863251314,IL6;IGF1
GO_Biological_Process_2023,Placenta Development (GO:0001890),2/22,0.2657845049965303,0.5108473615708651,0,0,2.0929747530186606,2.773336863251314,LEP;PPARG
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Cell Membrane Repolarization (GO:0099623),2/22,0.2657845049965303,0.5108473615708651,0,0,2.0929747530186606,2.773336863251314,ANK2;SCN4B
GO_Biological_Process_2023,Regulation Of Neural Precursor Cell Proliferation (GO:2000177),2/22,0.2657845049965303,0.5108473615708651,0,0,2.0929747530186606,2.773336863251314,PROX1;INSM1
GO_Biological_Process_2023,Neuron Differentiation (GO:0030182),10/173,0.2669009216352304,0.5108473615708651,0,0,1.2856939037563948,1.6982444958110383,ALK;EMX2;IRX6;SPINK5;EN1;DMD;RORB;BHLHE22;INSM1;ASCL1
GO_Biological_Process_2023,Regulation Of Signal Transduction (GO:0009966),11/193,0.2678007510929782,0.5108473615708651,0,0,1.2667515411417851,1.668960408473218,RGS2;DOK5;ADIPOQ;AKR1C3;GAS1;DTX1;KCTD12;CD36;IGFBP6;CX3CL1;SLC8A2
GO_Biological_Process_2023,Regulation Of Neuron Death (GO:1901214),4/58,0.2724133648985153,0.5108473615708651,0,0,1.550992136250662,2.0169639040800504,EGR1;GPNMB;GRIN2B;SNCA
GO_Biological_Process_2023,Positive Regulation Of Response To Stimulus (GO:0048584),5/77,0.2749934377490413,0.5108473615708651,0,0,1.4542798580518843,1.877486995453592,C6;C7;ADIPOQ;LRRC70;FGF10
GO_Biological_Process_2023,Regulation Of Immune Response (GO:0050776),5/77,0.2749934377490413,0.5108473615708651,0,0,1.4542798580518843,1.877486995453592,FCRLB;COL3A1;C6;C7;SPINK5
GO_Biological_Process_2023,Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808),3/40,0.2751315765328279,0.5108473615708651,0,0,1.6973566973566974,2.190448723070457,ANXA1;ADAMTS1;FGF10
GO_Biological_Process_2023,Regulation Of Small Molecule Metabolic Process (GO:0062012),3/40,0.2751315765328279,0.5108473615708651,0,0,1.6973566973566974,2.190448723070457,ACADL;ADIPOQ;PDK4
GO_Biological_Process_2023,Synaptic Vesicle Endocytosis (GO:0048488),3/40,0.2751315765328279,0.5108473615708651,0,0,1.6973566973566974,2.190448723070457,STON1;SYT8;SNCA
GO_Biological_Process_2023,TRIF-dependent Toll-Like Receptor Signaling Pathway (GO:0035666),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,TLR4
GO_Biological_Process_2023,UV Protection (GO:0009650),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,MFAP4
GO_Biological_Process_2023,Atrial Cardiac Muscle Cell To AV Node Cell Signaling (GO:0086026),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,SCN3B
GO_Biological_Process_2023,Axon Ensheathment In Central Nervous System (GO:0032291),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,SOX10
GO_Biological_Process_2023,Cardiac Muscle Hypertrophy (GO:0003300),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,HTR2B
GO_Biological_Process_2023,Cellular Biogenic Amine Catabolic Process (GO:0042402),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,DMGDH
GO_Biological_Process_2023,Cellular Response To Epinephrine Stimulus (GO:0071872),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,SNCA
GO_Biological_Process_2023,Cellular Response To Potassium Ion (GO:0035865),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,CRHBP
GO_Biological_Process_2023,Collecting Duct Development (GO:0072044),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,DACT2
GO_Biological_Process_2023,Coronary Vasculature Development (GO:0060976),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,MYOCD
GO_Biological_Process_2023,Fatty Acid Alpha-Oxidation (GO:0001561),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,SLC27A2
GO_Biological_Process_2023,Foam Cell Differentiation (GO:0090077),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,PPARG
GO_Biological_Process_2023,Glucocorticoid Metabolic Process (GO:0008211),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,CYP11A1
GO_Biological_Process_2023,Glycine Metabolic Process (GO:0006544),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,GLYAT
GO_Biological_Process_2023,Hair Cell Differentiation (GO:0035315),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,SPINK5
GO_Biological_Process_2023,Immunological Synapse Formation (GO:0001771),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,CCL21
GO_Biological_Process_2023,Inhibitory Postsynaptic Potential (GO:0060080),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,INSYN2B
GO_Biological_Process_2023,Kidney Epithelium Development (GO:0072073),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,WT1
GO_Biological_Process_2023,Kidney Mesenchyme Development (GO:0072074),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,WT1
GO_Biological_Process_2023,Lens Fiber Cell Development (GO:0070307),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,PROX1
GO_Biological_Process_2023,Leukocyte Aggregation (GO:0070486),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,JAM2
GO_Biological_Process_2023,Melanin Biosynthetic Process (GO:0042438),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,DCT
GO_Biological_Process_2023,Myeloid Leukocyte Mediated Immunity (GO:0002444),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,IL6
GO_Biological_Process_2023,Negative Regulation Of RNA Catabolic Process (GO:1902369),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,PKP1
GO_Biological_Process_2023,Negative Regulation Of T Cell Apoptotic Process (GO:0070233),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,PIP
GO_Biological_Process_2023,Negative Regulation Of Amyloid-Beta Clearance (GO:1900222),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,MYOCD
GO_Biological_Process_2023,Negative Regulation Of Cell Cycle G2/M Phase Transition (GO:1902750),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,FHL1
GO_Biological_Process_2023,Negative Regulation Of Inflammatory Response To Wounding (GO:0106015),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,IL33
GO_Biological_Process_2023,Negative Regulation Of Keratinocyte Proliferation (GO:0010839),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,SNAI2
GO_Biological_Process_2023,Negative Regulation Of Leukocyte Proliferation (GO:0070664),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,IL33
GO_Biological_Process_2023,Negative Regulation Of miRNA-mediated Gene Silencing (GO:0060965),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,PPARG
GO_Biological_Process_2023,Negative Regulation Of Microglial Cell Activation (GO:1903979),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,CX3CL1
GO_Biological_Process_2023,Negative Regulation Of Monooxygenase Activity (GO:0032769),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,SNCA
GO_Biological_Process_2023,Negative Regulation Of Muscle Cell Differentiation (GO:0051148),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,TCF23
GO_Biological_Process_2023,Negative Regulation Of Muscle Hypertrophy (GO:0014741),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,RGS2
GO_Biological_Process_2023,Negative Regulation Of Neural Precursor Cell Proliferation (GO:2000178),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,PTN
GO_Biological_Process_2023,Negative Regulation Of Osteoblast Proliferation (GO:0033689),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,SFRP1
GO_Biological_Process_2023,Negative Regulation Of Peptidyl-Lysine Acetylation (GO:2000757),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,KLF15
GO_Biological_Process_2023,Neuron Projection Arborization (GO:0140058),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,PTN
GO_Biological_Process_2023,Norepinephrine Metabolic Process (GO:0042415),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,INSM1
GO_Biological_Process_2023,Peptidyl-Tyrosine Dephosphorylation Involved In Inactivation Of Protein Kinase Activity (GO:1990264),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,PTPRB
GO_Biological_Process_2023,Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035357),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,PPARG
GO_Biological_Process_2023,Plasma Membrane Phospholipid Scrambling (GO:0017121),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,PLSCR4
GO_Biological_Process_2023,Positive Regulation Of CoA-transferase Activity (GO:1905920),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,AGTR1
GO_Biological_Process_2023,Positive Regulation Of T-helper 2 Cell Cytokine Production (GO:2000553),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,IL6
GO_Biological_Process_2023,Positive Regulation Of Adipose Tissue Development (GO:1904179),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,PPARG
GO_Biological_Process_2023,Positive Regulation Of Astrocyte Differentiation (GO:0048711),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,BMP2
GO_Biological_Process_2023,Positive Regulation Of Calcium Ion Import (GO:0090280),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,CXCL12
GO_Biological_Process_2023,Positive Regulation Of Cardiac Epithelial To Mesenchymal Transition (GO:0062043),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,TGFBR2
GO_Biological_Process_2023,Positive Regulation Of Dendritic Cell Chemotaxis (GO:2000510),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,CCL21
GO_Biological_Process_2023,Positive Regulation Of Epithelial Tube Formation (GO:1905278),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,FGF2
GO_Biological_Process_2023,Positive Regulation Of Execution Phase Of Apoptosis (GO:1900119),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,PTGIS
GO_Biological_Process_2023,Positive Regulation Of Fibroblast Migration (GO:0010763),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,DDR2
GO_Biological_Process_2023,Positive Regulation Of Gluconeogenesis (GO:0045722),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,FOXO1
GO_Biological_Process_2023,Positive Regulation Of Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0043568),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,IGF1
GO_Biological_Process_2023,Positive Regulation Of Melanin Biosynthetic Process (GO:0048023),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,ZEB2
GO_Biological_Process_2023,Positive Regulation Of Myotube Differentiation (GO:0010831),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,SMYD1
GO_Biological_Process_2023,Positive Regulation Of Plasminogen Activation (GO:0010756),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,CLEC3B
GO_Biological_Process_2023,Positive Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060316),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,JPH2
GO_Biological_Process_2023,Positive Regulation Of Secondary Metabolite Biosynthetic Process (GO:1900378),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,ZEB2
GO_Biological_Process_2023,"Positive Regulation Of Synaptic Transmission, GABAergic (GO:0032230)",1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,NALCN
GO_Biological_Process_2023,Positive Regulation Of Triglyceride Lipase Activity (GO:0061365),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,GPIHBP1
GO_Biological_Process_2023,Positive Regulation Of Vascular Associated Smooth Muscle Cell Migration (GO:1904754),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,NR4A3
GO_Biological_Process_2023,Positive Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900748),1/7,0.2790050701679555,0.5108473615708651,0,0,3.4870248538011697,4.451275533668872,TNXB
