Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,PPAR signaling pathway,16/74,1.7398336542512505e-07,2.3419899457124515e-05,0,0,5.852150847653096,91.08466738968622,ACSL1;ADIPOQ;AQP7;LPL;SORBS1;FABP4;ACADL;FABP5;PLIN4;SLC27A6;PPARG;CD36;ANGPTL4;PLIN1;PCK1;SLC27A2
KEGG_2021_Human,Calcium signaling pathway,31/240,1.7946283108907673e-07,2.3419899457124515e-05,0,0,3.174700821317362,49.31357302818596,PTGFR;OXTR;PDE1C;PDE1B;PDE1A;HTR2B;ADRB2;HTR2A;FGF1;FGF2;ADRA1A;RYR3;MYLK;SLC8A2;CACNA1G;GRIN2A;FGF7;EDNRB;PLN;PLCZ1;PDGFRA;LHCGR;VEGFD;TACR1;GRIN2C;FGF16;GNAL;ADRB3;AGTR1;CASQ2;FGF10
KEGG_2021_Human,Malaria,12/50,1.857979703224991e-06,0.00014951352167424787,0,0,6.676441380921783,88.10245961051909,SELP;CSF3;IL6;CR1;LRP1;HBB;HBA2;CD36;ACKR1;THBS2;TLR4;THBS4
KEGG_2021_Human,Renin secretion,14/69,2.291394968187707e-06,0.00014951352167424787,0,0,5.388775407017898,69.98052226451635,EDN1;ADCYAP1R1;EDN3;PDE1C;NPR1;PDE1B;PDE1A;PDE3B;ADRB2;AQP1;ADRB3;AGTR1;CLCA2;CLCA4
KEGG_2021_Human,Retinol metabolism,13/68,1.0447491135783644e-05,0.0004984174257577722,0,0,4.99830303030303,57.32628065761144,ADH1C;ADH1B;ADH1A;RPE65;ALDH1A3;CYP2A7;ADH4;CYP26B1;CYP2C8;ALDH1A2;ALDH1A1;RDH5;UGT2B4
KEGG_2021_Human,Viral protein interaction with cytokine and cytokine receptor,16/100,1.1457871856500509e-05,0.0004984174257577722,0,0,4.035249774380209,45.908365079549405,CCL14;CCL13;CCL24;CCL23;CCL21;IL34;CXCL3;CXCL2;CX3CL1;TNFRSF10D;IL6;CXCL12;CXCR2;ACKR4;CCL28;CCL16
KEGG_2021_Human,PI3K-Akt signaling pathway,35/354,1.5743466099398083e-05,0.0005674179401729603,0,0,2.345313158289358,25.9370178730905,CSF3;TNXB;LAMA2;LAMC3;LAMA4;FGF1;THBS2;FGF2;THBS4;NTF4;FGF7;RELN;GNG2;PCK1;NGFR;PDGFRA;ANGPT4;VWF;ANGPT1;LAMB4;VEGFD;IGF1;GNG11;GNG13;FGF16;NR4A1;IL6;KIT;ITGA7;COL6A6;COL6A5;SGK2;TLR4;FGF10;CREB5
KEGG_2021_Human,Neuroactive ligand-receptor interaction,34/341,1.739212077158499e-05,0.0005674179401729603,0,0,2.3661771408878165,25.93210248318132,PTGFR;GRIA2;OXTR;ADCYAP1R1;HTR2B;PTH1R;ADRB2;HTR2A;ADRA1A;GRIN2A;EDNRB;KISS1R;LEPR;S1PR1;CTSG;GRIA4;EDN1;LHCGR;EDN3;HTR1E;AVPR2;GLP2R;SCTR;TACR1;GRIN2C;GRIN2B;SLURP1;GABRG1;ADRB3;LEP;AGTR1;RLN2;NMUR1;AGTR2
KEGG_2021_Human,Cytokine-cytokine receptor interaction,30/295,3.69542220886172e-05,0.0010716724405698,0,0,2.4131284856514026,24.62798066651603,CCL14;CCL13;CSF3;CXCL3;CXCL2;CX3CL1;IL1RL1;ACVR1C;CXCR2;LEPR;IL36RN;CCL16;GDF10;NGFR;CCL24;IL33;CCL23;TSLP;CCL21;IL34;BMP6;TNFRSF10D;TGFBR2;BMP2;IL6;CXCL12;LEP;ACKR4;CCL28;IL17B
KEGG_2021_Human,ECM-receptor interaction,14/88,4.261929903569071e-05,0.0011123637048315,0,0,4.001172473919971,40.26461235658752,TNXB;VWF;LAMA2;LAMC3;LAMA4;LAMB4;THBS2;THBS4;RELN;ITGA7;COL6A6;CD36;COL6A5;FREM1
KEGG_2021_Human,Protein digestion and absorption,15/103,6.621253214661007e-05,0.0015710428082059,0,0,3.6063094756023486,34.70222071750651,COL17A1;CPA2;CPA1;SLC15A1;MME;COL14A1;COL25A1;ELN;COL11A1;SLC8A2;DPP4;COL3A1;XPNPEP2;COL6A6;COL6A5
KEGG_2021_Human,ABC transporters,9/45,0.00016645308701921765,0.0036203546426679,0,0,5.268528761061947,45.8403994909704,ABCD2;ABCA10;ABCB1;ABCA6;ABCB5;ABCA9;DEFB1;ABCC9;ABCA8
KEGG_2021_Human,Circadian entrainment,13/97,0.0004587656622190089,0.0080887653488524,0,0,3.2677116402116404,25.11880467381956,GRIA2;ADCYAP1R1;FOS;GRIN2C;GNG11;GRIN2B;RYR3;CACNA1G;GNG13;GRIN2A;GNG2;GRIA4;KCNJ3
KEGG_2021_Human,Renin-angiotensin system,6/23,0.00046034685044902326,0.0080887653488524,0,0,7.4207147026396,57.01728648725268,KLK1;MME;CMA1;AGTR1;CTSG;AGTR2
KEGG_2021_Human,Complement and coagulation cascades,12/85,0.000464871571773132,0.0080887653488524,0,0,3.469022243169689,26.62040728862992,CR1;C6;VWF;C1S;CFH;C7;F10;PROS1;CFI;F13A1;SERPING1;MASP1
KEGG_2021_Human,Metabolism of xenobiotics by cytochrome P450,11/76,0.0006393827718900267,0.010429931466456,0,0,3.568855534709193,26.248958388674797,HSD11B1;CYP2A7;ADH4;AKR7A3;ADH1C;CYP2A13;ADH1B;ADH1A;AKR1C1;UGT2B4;GSTM5
KEGG_2021_Human,Regulation of lipolysis in adipocytes,9/55,0.0007943220384395346,0.0121951795313363,0,0,4.121032127741439,29.416016296666815,LIPE;FABP4;ADRB3;NPR1;PDE3B;AQP7;PLIN1;ADRB2;PTGS2
KEGG_2021_Human,Focal adhesion,20/201,0.0009166503007319726,0.0132914293606136,0,0,2.339373766495703,16.363415384699298,PDGFRA;TNXB;VWF;LAMA2;CAV2;LAMC3;CAV1;LAMA4;LAMB4;VEGFD;IGF1;THBS2;THBS4;MYLK;RELN;ITGA7;COL6A6;COL6A5;PAK3;PAK5
KEGG_2021_Human,Ras signaling pathway,22/232,0.0009927605703477544,0.013637395203198,0,0,2.2195179306290416,15.348013189993956,NGFR;PDGFRA;ANGPT4;ANGPT1;RASGRF2;VEGFD;IGF1;FGF1;GNG11;GRIN2B;FGF2;GNG13;NTF4;FGF16;GRIN2A;FGF7;GNG2;KIT;RGL1;PAK3;PAK5;FGF10
KEGG_2021_Human,Tyrosine metabolism,7/36,0.0010551086482708,0.0137691678599342,0,0,5.077491055796605,34.801690005324666,AOC3;ADH4;ADH1C;DCT;ADH1B;ADH1A;TAT
KEGG_2021_Human,Nicotine addiction,7/40,0.0020113109182685,0.0241402187278134,0,0,4.461101076995117,27.698836380706844,GRIA2;GRIN2A;SLC17A7;GRIN2C;GRIN2B;GRIA4;GABRG1
KEGG_2021_Human,Ovarian steroidogenesis,8/51,0.0020348077088578,0.0241402187278134,0,0,3.9149942181678017,24.26260490769157,LHCGR;CYP11A1;HSD17B2;AKR1C3;IGF1;PTGS2;CYP19A1;BMP6
KEGG_2021_Human,cAMP signaling pathway,20/216,0.0021887743972699,0.0248378312038019,0,0,2.158626048403684,13.22031857221473,GRIA2;OXTR;ADCYAP1R1;EDN1;LHCGR;EDN3;HTR1E;NPR1;PDE3B;FOS;ADRB2;GRIN2C;GRIN2B;HCAR2;LIPE;GRIN2A;PLN;CNGA1;GRIA4;CREB5
KEGG_2021_Human,Amoebiasis,12/102,0.0023570485876767,0.0256329033909844,0,0,2.811246762856086,17.009012910779056,IL6;COL3A1;GNAL;LAMA2;LAMC3;LAMA4;LAMB4;CTSG;CXCL3;RAB7B;CXCL2;TLR4
KEGG_2021_Human,Morphine addiction,11/91,0.0028470764265734,0.0297234778934266,0,0,2.897408536585366,16.983051850745113,PDE11A;GNG2;PDE1C;PDE1B;PDE1A;PDE3B;PDE2A;GNG11;GABRG1;KCNJ3;GNG13
KEGG_2021_Human,AMPK signaling pathway,13/120,0.0033045459435148,0.0331725573560525,0,0,2.5622014537902387,14.636463579923308,ADIPOQ;IGF1;SLC2A4;ACACB;ADRA1A;FOXO1;LIPE;LEP;LEPR;PPARG;CD36;PCK1;CREB5
KEGG_2021_Human,Drug metabolism,12/108,0.0037969102032687,0.0367034652982641,0,0,2.634711431742508,14.684742396198814,ADH4;CYP2A7;CYP2C8;ADH1C;ADH1B;DPYS;ADH1A;UGT2B4;FMO1;FMO2;CES1;GSTM5
KEGG_2021_Human,Adipocytokine signaling pathway,9/69,0.0040150606311947,0.0374261008836368,0,0,3.1571349557522126,17.420132481713285,SOCS3;ACSL1;LEP;ADIPOQ;LEPR;SLC2A4;CD36;PCK1;ACACB
KEGG_2021_Human,Relaxin signaling pathway,13/129,0.0061169344654432,0.054918594930302,0,0,2.3622892720306514,12.039866060517474,EDN1;MMP2;VEGFD;FOS;GNG11;GNG13;TGFBR2;ACTA2;COL3A1;EDNRB;GNG2;RLN2;CREB5
KEGG_2021_Human,Steroid hormone biosynthesis,8/61,0.0063124821758967,0.054918594930302,0,0,3.174648180965287,16.080311484885453,HSD11B1;CYP11A1;AKR1C1;HSD17B2;AKR1C3;UGT2B4;AKR1C2;CYP19A1
KEGG_2021_Human,cGMP-PKG signaling pathway,15/167,0.0096518743110666,0.0812625546834967,0,0,2.080830207478608,9.656307222442784,NPR1;PDE2A;PDE3B;ADRB2;ADRA1A;MYLK;SLC8A2;RGS2;EDNRB;PLN;ADRB3;KCNMB1;AGTR1;CNGA1;CREB5
KEGG_2021_Human,Apelin signaling pathway,13/137,0.0099788499182928,0.0813257714033847,0,0,2.208951612903226,10.17727500832657,EGR1;PDE3B;GNG11;RYR3;MYLK;SLC8A2;GNG13;ACTA2;LIPE;GNG2;AGTR1;CCN2;PLIN1
KEGG_2021_Human,Insulin resistance,11/108,0.0103523141931374,0.0813257714033847,0,0,2.387477998491325,10.912076083964411,SOCS3;MLXIPL;IL6;SLC27A6;SLC2A4;CD36;PCK1;SLC27A2;ACACB;FOXO1;CREB5
KEGG_2021_Human,TGF-beta signaling pathway,10/94,0.0105941617920118,0.0813257714033847,0,0,2.5052734272003376,11.392611167980778,GREM2;BMP2;ACVR1C;FST;ID4;LEFTY2;DCN;BMP6;TGFBR2;FBN1
KEGG_2021_Human,Staphylococcus aureus infection,10/95,0.0113715630687352,0.0847993703125689,0,0,2.475669337502443,11.08267916402839,SELP;C1S;CFH;KRT17;KRT16;CFI;KRT14;DEFB1;MASP1;KRT9
KEGG_2021_Human,Fatty acid degradation,6/43,0.0128203031716275,0.0919123507273213,0,0,3.4059417741887423,14.8387522873022,ADH4;ADH1C;ACADL;ADH1B;ACSL1;ADH1A
KEGG_2021_Human,Amphetamine addiction,8/69,0.0130501898666838,0.0919123507273213,0,0,2.757141563264197,11.963106543873018,GRIA2;GRIN2A;FOSB;FOS;GRIN2C;GRIN2B;CREB5;GRIA4
KEGG_2021_Human,TNF signaling pathway,11/112,0.0133818748185372,0.0919123507273213,0,0,2.2924414392658776,9.889257931889452,SOCS3;IL6;EDN1;MMP3;VEGFD;FOS;CXCL3;PTGS2;CXCL2;CX3CL1;CREB5
KEGG_2021_Human,Glutamatergic synapse,11/114,0.0151276174872904,0.1012386708764821,0,0,2.2476912147762254,9.42059811695279,GRIA2;GRIN2A;GNG2;SLC17A7;GRIN2C;SLC1A7;GNG11;GRIN2B;GRIA4;GNG13;KCNJ3
KEGG_2021_Human,Taste transduction,9/86,0.0164703571255447,0.1074690802441797,0,0,2.457907137110677,10.09264120795786,PDE1C;HTR1E;PDE1B;PDE1A;SCN9A;ASIC2;SCN2A;SCN3A;GNG13
KEGG_2021_Human,Vascular smooth muscle contraction,12/133,0.0187206003418413,0.1191726021761121,0,0,2.0875978022582804,8.304736987632308,ACTA2;PPP1R14A;EDN1;EDN3;NPR1;KCNMB1;AGTR1;MYH11;ADRA1A;RAMP1;ACTG2;MYLK
KEGG_2021_Human,Pyruvate metabolism,6/47,0.0193798703577614,0.1204320515089458,0,0,3.0730093850001343,12.118475082450823,ADH4;ADH1C;ADH1B;ADH1A;PCK1;ACACB
KEGG_2021_Human,Cocaine addiction,6/49,0.0233882036342127,0.141960956942547,0,0,2.9297710315120127,11.002823964101877,GRIA2;GRIN2A;FOSB;GRIN2C;GRIN2B;CREB5
KEGG_2021_Human,Cholesterol metabolism,6/50,0.0255862450465167,0.1512263838863109,0,0,2.863034980455047,10.495028400822164,LRP1;ANGPTL8;LPL;CD36;ANGPTL4;APOB
KEGG_2021_Human,Rheumatoid arthritis,9/93,0.026073514463157,0.1512263838863109,0,0,2.2522518963337546,8.213591610603276,IL6;CXCL12;ANGPT1;CTSK;MMP3;FOS;CXCL3;CXCL2;TLR4
KEGG_2021_Human,IL-17 signaling pathway,9/94,0.0277125065435745,0.1572383523450644,0,0,2.2256376887038,7.980850685841824,CSF3;IL6;MMP3;FOSB;FOS;CXCL3;PTGS2;CXCL2;IL17B
KEGG_2021_Human,Chemokine signaling pathway,15/192,0.0302788803931692,0.1681444209067486,0,0,1.7845683439658753,6.2411794820766335,CCL14;CCL13;CCL24;CCL23;CCL21;CXCL3;GNG11;CXCL2;CX3CL1;GNG13;CXCL12;GNG2;CXCR2;CCL28;CCL16
KEGG_2021_Human,Serotonergic synapse,10/113,0.0339024604095472,0.1843446284769131,0,0,2.0410927974712125,6.907604404276669,CYP2C8;GNG2;HTR1E;DUSP1;HTR2B;HTR2A;PTGS2;GNG11;GNG13;KCNJ3
KEGG_2021_Human,Aldosterone synthesis and secretion,9/98,0.0349926658781452,0.186389506003998,0,0,2.125161578999702,7.124852382268963,LIPE;NR4A1;NPR1;CYP11A1;PDE2A;AGTR1;KCNK3;CACNA1G;CREB5
KEGG_2021_Human,AGE-RAGE signaling pathway in diabetic complications,9/100,0.0390847112519572,0.2005857531586278,0,0,2.0782359233686667,6.737690543856874,EGR1;IL6;EDN1;COL3A1;MMP2;AGTR1;VEGFD;FOXO1;TGFBR2
KEGG_2021_Human,Dopaminergic synapse,11/132,0.0393200803305293,0.2005857531586278,0,0,1.9115097762547872,6.185683752824749,GRIA2;GRIN2A;GNAL;GNG2;FOS;GNG11;GRIN2B;GRIA4;GNG13;CREB5;KCNJ3
KEGG_2021_Human,Phenylalanine metabolism,3/17,0.0399634450737496,0.2005857531586278,0,0,4.491287284144427,14.461002404980958,AOC3;TAT;GLYAT
KEGG_2021_Human,Melanoma,7/72,0.0456666884377877,0.2248868996653319,0,0,2.2610629988113438,6.97851355791096,PDGFRA;FGF16;FGF7;IGF1;FGF1;FGF2;FGF10
KEGG_2021_Human,Chemical carcinogenesis,17/239,0.0475346424013095,0.2297507716063293,0,0,1.6122958896396395,4.911531357899783,AKR1C2;FOS;ADRB2;PTGS2;KLF4;FGF2;HSD11B1;FGF16;CYP2A7;CYP2C8;FGF7;ADRB3;CYP2A13;UGT2B4;GSTM5;FGF10;CREB5
KEGG_2021_Human,Hypertrophic cardiomyopathy,8/90,0.0531200742822466,0.2520788979575705,0,0,2.048780487804878,6.013581256977038,EDN1;IL6;SGCD;LAMA2;ITGA7;DMD;IGF1;SLC8A2
KEGG_2021_Human,Transcriptional misregulation in cancer,14/192,0.0572867686722388,0.2669972611331133,0,0,1.654310032370549,4.730806569482949,NGFR;ZBTB16;MMP3;PAX3;IGF1;FOXO1;TGFBR2;IL6;NR4A3;WT1;TSPAN7;PPARG;ERG;RUNX1T1
KEGG_2021_Human,Arachidonic acid metabolism,6/61,0.0590335663614519,0.27031159333928,0,0,2.28910494136514,6.477363680988338,CYP2C8;PTGIS;GPX3;AKR1C3;PTGDS;PTGS2
KEGG_2021_Human,Pathways in cancer,32/531,0.0673739884490255,0.3031829480206148,0,0,1.3530261430920865,3.649782965556571,ALK;LAMA2;LAMC3;LAMA4;PTGS2;FGF1;FGF2;FOXO1;FGF7;EDNRB;GNG2;RUNX1T1;PDGFRA;EDN1;ZBTB16;MMP2;LAMB4;VEGFD;FOS;IGF1;GNG11;GNG13;TGFBR2;FGF16;BMP2;IL6;CXCL12;KIT;AGTR1;PPARG;GSTM5;FGF10
KEGG_2021_Human,Cortisol synthesis and secretion,6/65,0.0756243848580522,0.3345417703042648,0,0,2.133462896866182,5.508551056444897,NR4A1;CYP11A1;AGTR1;KCNK3;CREB5;CACNA1G
KEGG_2021_Human,MAPK signaling pathway,19/294,0.0814447801054122,0.3487375934649634,0,0,1.4538458409599349,3.6459982634442656,NGFR;PDGFRA;ANGPT4;ANGPT1;DUSP1;RASGRF2;VEGFD;IGF1;FOS;FGF1;FGF2;CACNA1G;TGFBR2;NTF4;FGF16;NR4A1;FGF7;KIT;FGF10
KEGG_2021_Human,Adrenergic signaling in cardiomyocytes,11/150,0.0823850442831787,0.3487375934649634,0,0,1.6623969117389017,4.149926791409087,KCNE1B;PLN;PPP1R1A;AGTR1;SCN7A;AGTR2;ADRB2;ADRA1A;SCN4B;SLC8A2;CREB5
KEGG_2021_Human,Hematopoietic cell lineage,8/99,0.082841880439953,0.3487375934649634,0,0,1.845279582296157,4.596262136535336,FCER2;CSF3;IL6;CR1;MME;KIT;CD36;CD34
KEGG_2021_Human,Proximal tubule bicarbonate reclamation,3/23,0.0852358522486945,0.3531199593160204,0,0,3.142912087912088,7.738896566970856,CA4;PCK1;AQP1
KEGG_2021_Human,African trypanosomiasis,4/37,0.086772485498705,0.3538690424244067,0,0,2.5407874120745406,6.210867666872951,IL6;LAMA4;HBB;HBA2
KEGG_2021_Human,Rap1 signaling pathway,14/210,0.1010540754173214,0.4057709797526293,0,0,1.500953440330526,3.4403346379772475,NGFR;PDGFRA;ANGPT4;ANGPT1;VEGFD;IGF1;FGF1;GRIN2B;FGF2;FGF16;GRIN2A;FGF7;KIT;FGF10
KEGG_2021_Human,Legionellosis,5/57,0.1178904358760177,0.4662030873278885,0,0,2.0157361911216536,4.309643160998284,IL6;CR1;CXCL3;CXCL2;TLR4
KEGG_2021_Human,Purine metabolism,9/129,0.1358627979395675,0.5292565710780169,0,0,1.5735896017699116,3.141057532658953,NT5E;PDE11A;PDE1C;NPR1;PDE1B;PDE1A;PDE2A;PDE3B;URAD
KEGG_2021_Human,Cell adhesion molecules,10/148,0.1398935409117559,0.5369443261465926,0,0,1.5206156611616672,2.990858750568365,SELP;CLDN11;CLDN5;CADM3;CLDN8;CNTN1;CLDN19;CD34;NECTIN3;JAM2
KEGG_2021_Human,Synaptic vesicle cycle,6/78,0.14549642437223,0.5503560400166964,0,0,1.7470599044468946,3.3676392537444726,SNAP25;UNC13A;SLC17A7;CPLX2;SLC6A2;SLC1A7
KEGG_2021_Human,Dilated cardiomyopathy,7/96,0.1489861421434302,0.5555054728490758,0,0,1.6492546568445072,3.140019211820931,SGCD;PLN;LAMA2;ITGA7;DMD;IGF1;SLC8A2
KEGG_2021_Human,Type II diabetes mellitus,4/46,0.1570719822410911,0.5774054558440113,0,0,1.9953900151919957,3.693568868770389,SOCS3;ADIPOQ;SLC2A4;CACNA1G
KEGG_2021_Human,Estrogen signaling pathway,9/137,0.174769917981917,0.6335409526844494,0,0,1.4746180171460177,2.572153976697275,KRT17;KRT16;GPER1;MMP2;KRT14;FOS;KRT9;CREB5;KCNJ3
KEGG_2021_Human,Primary bile acid biosynthesis,2/17,0.1806080911686345,0.645735778013885,0,0,2.791364800585437,4.7772138413437,CYP39A1;CH25H
KEGG_2021_Human,Longevity regulating pathway,7/102,0.184709582807267,0.6467986019814533,0,0,1.5446032299291277,2.608789305047196,KL;ADIPOQ;PPARG;IGF1;CRYAB;FOXO1;CREB5
KEGG_2021_Human,Glycolysis / Gluconeogenesis,5/67,0.1905394280749753,0.6467986019814533,0,0,1.6897292880488846,2.801395654684694,ADH4;ADH1C;ADH1B;ADH1A;PCK1
KEGG_2021_Human,Long-term potentiation,5/67,0.1905394280749753,0.6467986019814533,0,0,1.6897292880488846,2.801395654684694,GRIA2;GRIN2A;PPP1R1A;GRIN2C;GRIN2B
KEGG_2021_Human,Cysteine and methionine metabolism,4/50,0.1934354784661819,0.6467986019814533,0,0,1.821495192997561,2.992372825362829,BHMT;TAT;BHMT2;CDO1
KEGG_2021_Human,NF-kappa B signaling pathway,7/104,0.1973428831074404,0.6467986019814533,0,0,1.5125964361302655,2.454660464226616,CCL13;CXCL12;CCL21;CXCL3;PTGS2;CXCL2;TLR4
KEGG_2021_Human,Fatty acid biosynthesis,2/18,0.1973872019574395,0.6467986019814533,0,0,2.616767288693743,4.245935167740995,ACSL1;ACACB
KEGG_2021_Human,Regulation of actin cytoskeleton,13/218,0.1982524450517864,0.6467986019814533,0,0,1.330439024390244,2.152935168992918,PDGFRA;GSN;FGF1;FGF2;MYLK;FGF16;FGF7;CXCL12;ITGA7;MYH11;PAK3;PAK5;FGF10
KEGG_2021_Human,JAK-STAT signaling pathway,10/162,0.2067190087734202,0.6660945838254653,0,0,1.3795389636882904,2.174698122450051,PDGFRA;SOCS3;CSF3;IL6;TSLP;LEP;FHL1;LEPR;IL22RA2;GFAP
KEGG_2021_Human,Axon guidance,11/182,0.2107255050360473,0.6707238635903457,0,0,1.3490229639138496,2.1006970976621373,CXCL12;SEMA3D;SEMA3A;BOC;SEMA3G;SLIT1;SLIT3;SLIT2;PAK3;PLXNA4;PAK5
KEGG_2021_Human,Endocrine and other factor-regulated calcium reabsorption,4/53,0.2222467461766288,0.6936007957057672,0,0,1.7097056644439954,2.571340976093991,KL;KLK1;PTH1R;SLC8A2
KEGG_2021_Human,Adherens junction,5/71,0.2232278422961089,0.6936007957057672,0,0,1.586987718595648,2.379786976831909,PTPRB;SNAI2;SORBS1;NECTIN3;TGFBR2
